 ,Label,Area,Mean,Min,Max
425,D66 RB 0.jpg,402,13.9428,-38.4825,70.8366
426,D66 RB 0.jpg,335,10.9194,-31.0134,56.6191
427,D66 RB 0.jpg,640,8.6084,-43.2001,73.3281
428,D66 RB 0.jpg,272,18.0067,-38.4646,57.1080
429,D66 RB 0.jpg,517,13.2772,-38.1911,76.4498
430,D66 RB 0.jpg,429,14.6908,-60.8182,67.5091
431,D66 RB 0.jpg,511,14.2197,-41.9271,68.7395
432,D66 RB 0.jpg,249,17.4535,-60.2169,56.7318
433,D66 RB 0.jpg,518,14.9621,-45.7390,57.2215
434,D66 RB 0.jpg,398,12.4073,-38.1440,47.9161
435,D66 RB 0.jpg,452,12.3713,-30.1317,63.4701
436,D66 RB 0.jpg,2,23.1708,22.3488,23.9929
437,D66 RB 0.jpg,394,19.2651,-48.4091,54.5745
438,D66 RB 0.jpg,352,11.2916,-38.0773,58.8030
439,D66 RB 0.jpg,391,18.5060,-41.5144,59.6119
440,D66 RB 0.jpg,392,16.3832,-41.6612,60.9647
441,D66 RB 0.jpg,372,18.0239,-49.8028,60.5987
442,D66 RB 0.jpg,419,20.1722,-25.1358,59.8642
443,D66 RB 0.jpg,534,17.8480,-47.0742,69.7907
444,D66 RB 0.jpg,561,10.4557,-43.4482,61.4075
445,D66 RB 0.jpg,371,22.5496,-33.5614,58.9097
446,D66 RB 0.jpg,728,14.7203,-58.4399,64.4284
447,D66 RB 0.jpg,515,15.8098,-54.2323,59.9241
448,D66 RB 0.jpg,533,14.8257,-45.2270,75.6130
449,D66 RB 0.jpg,543,18.5179,-44.5990,61.7142
450,D66 RB 0.jpg,434,16.6729,-42.4187,71.3412
451,D66 RB 0.jpg,166,14.9086,-34.8319,64.2763
452,D66 RB 0.jpg,843,13.7872,-38.6901,61.1190
453,D66 RB 0.jpg,346,18.2590,-45.5230,67.5425
454,D66 RB 0.jpg,14,26.6426,17.5957,35.4283
455,D66 RB 0.jpg,559,11.6733,-34.5996,61.5052
456,D66 RB 0.jpg,311,12.3123,-39.1183,63.1402
457,D66 RB 0.jpg,567,12.5202,-36.8831,61.7906
458,D66 RB 0.jpg,177,17.1340,-32.9498,65.4471
459,D66 RB 0.jpg,600,17.0539,-32.0745,62.8218
460,D66 RB 0.jpg,203,21.4049,-28.2865,62.9307
461,D66 RB 0.jpg,384,16.3162,-57.4885,73.3701
462,D66 RB 0.jpg,658,12.0691,-47.7178,79.6976
463,D66 RB 0.jpg,425,11.4941,-25.3148,58.6981
464,D66 RB 0.jpg,319,15.9861,-49.6717,67.1139
465,D66 RB 0.jpg,206,19.6238,-49.9617,61.5620
466,D66 RB 0.jpg,501,3.1304,-45.7659,51.7794
467,D66 RB 0.jpg,528,12.3130,-44.5366,73.9730
468,D66 RB 0.jpg,303,18.4011,-23.8601,63.1363
469,D66 RB 0.jpg,391,18.4069,-29.5999,58.2715
470,D66 RB 0.jpg,376,18.5578,-49.5813,57.8858
471,D66 RB 0.jpg,330,15.2061,-35.6480,56.0051
472,D66 RB 0.jpg,630,17.5025,-48.6151,53.2796
473,D66 RB 0.jpg,247,13.6223,-41.7078,58.7117
474,D66 RB 0.jpg,283,13.1937,-36.2608,58.1680
475,D66 RB 0.jpg,294,12.5960,-56.7291,56.7371
476,D66 RB 0.jpg,418,22.0279,-48.7156,70.3263
477,D66 RB 0.jpg,361,8.2580,-49.3833,48.0166
478,D66 RB 0.jpg,397,19.9801,-48.0790,71.3328
479,D66 RB 0.jpg,194,11.3914,-44.6892,60.0250
480,D66 RB 0.jpg,604,4.2658,-53.7300,51.9968
481,D66 RB 0.jpg,335,11.5083,-27.1511,66.5936
482,D66 RB 0.jpg,250,30.6389,-15.6582,58.1420
483,D66 RB 0.jpg,385,19.8239,-43.8846,63.9285
484,D66 RB 0.jpg,239,14.6385,-37.4283,60.6461
485,D66 RB 0.jpg,487,14.1781,-36.0781,59.4155
486,D66 RB 0.jpg,370,14.8312,-41.9578,65.2997
487,D66 RB 0.jpg,432,15.8639,-52.3927,56.2875
488,D66 RB 0.jpg,334,22.2219,-42.9463,61.6277
489,D66 RB 0.jpg,463,5.7076,-32.5534,53.5442
490,D66 RB 0.jpg,307,23.1081,-33.8341,65.3260
491,D66 RB 0.jpg,308,15.7768,-51.1144,62.4266
492,D66 RB 0.jpg,450,19.7894,-45.7511,67.2899
493,D66 RB 0.jpg,247,18.2397,-52.8766,61.0663
494,D66 RB 0.jpg,476,13.0200,-38.1625,65.8572
495,D66 RB 0.jpg,184,22.8272,-44.1858,60.3935
496,D66 RB 0.jpg,443,19.8003,-50.1556,58.8124
497,D66 RB 0.jpg,634,9.2281,-49.1484,59.0124
498,D66 RB 0.jpg,334,14.3739,-39.0085,58.0851
499,D66 RB 0.jpg,405,15.5918,-46.2033,59.5493
500,D66 RB 0.jpg,225,18.6934,-37.3454,66.5312
501,D66 RB 0.jpg,791,19.6696,-29.4217,63.2430
502,D66 RB 0.jpg,177,20.9175,-36.6217,57.2405
503,D66 RB 0.jpg,270,13.3665,-31.2120,53.5941
504,D66 RB 0.jpg,840,13.5367,-50.5840,66.2541
505,D66 RB 0.jpg,349,5.2042,-30.9474,59.4355
506,D66 RB 0.jpg,290,14.9844,-47.5515,58.4009
507,D66 RB 0.jpg,407,10.6929,-39.0289,61.9026
508,D66 RB 0.jpg,430,15.4164,-47.6207,56.3249
509,D66 RB 0.jpg,691,14.2260,-41.4076,66.2090
510,D66 RB 0.jpg,389,21.1960,-43.3753,69.9630
511,D66 RB 0.jpg,345,19.2184,-37.1962,62.1412
512,D66 RB 0.jpg,395,9.6292,-25.4332,53.9437
513,D66 RB 0.jpg,171,24.1725,-27.1622,52.6556
514,D66 RB 0.jpg,418,16.1899,-35.7437,54.6634
515,D66 RB 0.jpg,444,7.7037,-35.1291,54.4708
516,D66 RB 0.jpg,320,8.6501,-45.5910,67.8073
517,D66 RB 0.jpg,471,9.5454,-50.9629,62.2527
518,D66 RB 0.jpg,309,10.9174,-44.1490,58.2273
519,D66 RB 0.jpg,366,15.2178,-33.2785,60.3570
520,D66 RB 0.jpg,342,16.9858,-47.8298,61.0424
521,D66 RB 0.jpg,250,22.2953,-34.0481,56.9216
522,D66 RB 0.jpg,286,13.8908,-30.0848,62.2930
523,D66 RB 0.jpg,369,16.8487,-35.0498,54.4534
524,D66 RB 0.jpg,573,14.5955,-40.7767,70.5241
525,D66 RB 0.jpg,328,12.5311,-36.5173,61.9548
526,D66 RB 0.jpg,395,18.8876,-42.6628,56.5650
527,D66 RB 0.jpg,354,18.4847,-37.3452,65.4862
528,D66 RB 0.jpg,478,14.9798,-36.6784,63.8282
529,D66 RB 0.jpg,366,24.3596,-43.6107,60.4459
530,D66 RB 0.jpg,579,13.6479,-34.8250,60.5493
531,D66 RB 0.jpg,264,13.3925,-24.5851,60.2777
532,D66 RB 0.jpg,383,25.7152,-30.9616,62.3933
533,D66 RB 0.jpg,564,10.1330,-33.6143,59.5333
534,D66 RB 0.jpg,1201,14.0221,-55.6005,58.7196
535,D66 RB 0.jpg,375,23.9482,-41.6789,56.6051
536,D66 RB 0.jpg,491,14.8171,-39.5851,63.5551
537,D66 RB 0.jpg,249,16.1296,-32.0599,64.6454
538,D66 RB 0.jpg,198,16.8024,-45.5073,69.6347
539,D66 RB 0.jpg,444,10.8098,-39.0363,62.7805
540,D66 RB 0.jpg,197,22.7267,-34.6804,61.4228
541,D66 RB 0.jpg,365,5.9557,-47.1910,55.8521
542,D66 RB 0.jpg,475,7.0014,-37.6134,61.3551
543,D66 RB 0.jpg,606,1.3203,-56.0906,57.7641
544,D66 RB 0.jpg,530,13.2482,-53.3829,58.6908
545,D66 RB 0.jpg,256,15.8770,-26.9780,62.4766
546,D66 RB 0.jpg,11,23.8903,1.1622,36.9651
547,D66 RB 0.jpg,251,14.9071,-39.1905,63.2667
548,D66 RB 0.jpg,362,12.0997,-32.2513,56.7020
549,D66 RB 0.jpg,245,25.4787,-36.7646,74.2605
550,D66 RB 0.jpg,148,12.2374,-44.5409,57.5955
551,D66 RB 0.jpg,424,12.9849,-32.4386,64.4729
552,D66 RB 0.jpg,225,27.7072,-19.7419,65.9659
553,D66 RB 0.jpg,419,9.6137,-35.5284,62.9694
554,D66 RB 0.jpg,128,24.3670,-2.3153,42.2216
555,D66 RB 0.jpg,473,18.1657,-52.0758,65.9631
556,D66 RB 0.jpg,636,14.6256,-35.1199,58.9112
557,D66 RB 0.jpg,248,13.6969,-26.7950,59.9553
558,D66 RB 0.jpg,284,22.9479,-33.9928,59.8117
559,D66 RB 0.jpg,360,1.1898,-36.5392,28.2366
560,D66 RB 0.jpg,461,17.2441,-47.4356,67.4127
561,D66 RB 0.jpg,212,20.1300,-36.2208,53.7283
562,D66 RB 0.jpg,487,20.2686,-38.0200,58.2492
563,D66 RB 0.jpg,210,11.3380,-50.4738,67.0675
564,D66 RB 0.jpg,287,20.8915,-36.4362,59.3386
565,D66 RB 0.jpg,348,17.7104,-39.3323,58.0477
566,D66 RB 0.jpg,661,14.9900,-53.6914,64.1920
567,D66 RB 0.jpg,180,7.6825,-36.5646,50.1593
568,D66 RB 0.jpg,178,21.9994,-26.2343,54.1214
569,D66 RB 0.jpg,9,18.1741,6.0033,22.9951
570,D66 RB 0.jpg,345,18.4727,-42.6316,64.9677
571,D66 RB 0.jpg,430,13.2607,-43.0919,62.2086
572,D66 RB 0.jpg,262,15.1843,-29.8393,66.4908
573,D66 RB 0.jpg,370,21.4733,-52.2760,77.6544
574,D66 RB 0.jpg,531,17.6762,-51.1100,58.6318
575,D66 RB 0.jpg,461,8.5559,-37.1938,56.5002
576,D66 RB 0.jpg,517,14.0106,-34.8094,53.0124
577,D66 RB 0.jpg,331,9.7266,-48.6941,55.8195
578,D66 RB 0.jpg,211,-6.1149,-49.7111,39.0531
579,D66 RB 0.jpg,345,8.7343,-39.2665,51.1987
580,D66 RB 0.jpg,475,14.8565,-64.2970,66.2205
581,D66 RB 0.jpg,460,14.5938,-33.2349,63.0638
582,D66 RB 0.jpg,219,12.1795,-54.7393,60.9214
583,D66 RB 0.jpg,393,16.1017,-54.2263,71.0926
584,D66 RB 0.jpg,614,13.6150,-43.2265,63.1541
585,D66 RB 0.jpg,352,19.5704,-53.3372,60.8577
586,D66 RB 0.jpg,558,11.6023,-52.6001,61.6121
587,D66 RB 0.jpg,375,22.5273,-54.6169,69.9167
588,D66 RB 0.jpg,128,27.1738,-22.9653,57.0260
589,D66 RB 0.jpg,8,24.9581,18.6165,30.9195
590,D66 RB 1.jpg,414,18.5971,-54.2850,53.1234
591,D66 RB 1.jpg,207,17.0969,-48.3826,51.2075
592,D66 RB 1.jpg,307,23.0578,-42.0578,56.6799
593,D66 RB 1.jpg,1339,12.4962,-57.6261,65.4222
594,D66 RB 1.jpg,465,8.0861,-54.5653,47.5352
595,D66 RB 1.jpg,1143,12.5033,-53.2419,60.1086
596,D66 RB 1.jpg,1225,12.8676,-57.8659,63.3798
597,D66 RB 1.jpg,379,14.7707,-54.1165,58.4424
598,D66 RB 1.jpg,693,11.7649,-54.3849,55.9590
599,D66 RB 1.jpg,1071,11.3221,-54.3911,58.1558
600,D66 RB 1.jpg,1300,8.2575,-55.5776,57.2426
601,D66 RB 1.jpg,1830,16.3984,-49.3072,72.4941
602,D66 RB 1.jpg,692,16.5632,-55.2610,63.4344
603,D66 RB 1.jpg,398,14.9646,-53.7816,70.6642
604,D66 RB 1.jpg,810,7.9270,-40.3488,57.9176
605,D66 RB 1.jpg,1206,5.7096,-47.4232,60.6300
606,D66 RB 1.jpg,1346,10.5758,-57.6286,67.7967
607,D66 RB 1.jpg,849,17.4022,-47.6695,67.1278
608,D66 RB 1.jpg,1095,16.4767,-52.4517,70.1940
609,D66 RB 1.jpg,897,19.5160,-48.4623,66.7958
610,D66 RB 1.jpg,908,13.9229,-53.6464,60.6937
611,D66 RB 1.jpg,379,11.1536,-30.2679,61.0703
612,D66 RB 1.jpg,486,14.8226,-56.8578,62.7694
613,D66 RB 1.jpg,486,25.7586,-40.0416,63.4054
614,D66 RB 1.jpg,438,5.5760,-45.9327,57.1839
615,D66 RB 1.jpg,300,15.6492,-52.5087,63.4620
616,D66 RB 1.jpg,1701,18.3516,-57.0933,67.3423
617,D66 RB 1.jpg,874,7.8812,-52.6416,58.6909
618,D66 RB 1.jpg,1155,21.6397,-50.4856,68.3117
619,D66 RB 1.jpg,607,10.9120,-62.2685,46.6728
620,D66 RB 1.jpg,889,16.4249,-41.2344,66.9063
621,D66 RB 1.jpg,568,13.8362,-33.9347,57.8145
622,D66 RB 1.jpg,552,14.3737,-43.9440,69.5214
623,D66 RB 1.jpg,1335,19.7413,-52.3461,62.7484
624,D66 RB 1.jpg,726,5.2715,-56.6743,57.0047
625,D66 RB 1.jpg,549,16.2297,-51.4535,59.5035
626,D66 RB 1.jpg,369,19.0269,-35.7231,58.8628
627,D66 RB 1.jpg,295,19.0657,-41.5179,55.2229
628,D66 RB 1.jpg,832,10.5019,-48.3685,59.5763
629,D66 RB 1.jpg,420,1.6211,-44.2882,43.8878
630,D66 RB 1.jpg,536,23.1997,-56.8542,74.0126
631,D66 RB 1.jpg,4,-7.8834,-22.8601,7.7552
632,D66 RB 1.jpg,1308,17.4863,-46.3883,57.7893
633,D66 RB 1.jpg,775,5.3041,-55.4421,61.6366
634,D66 RB 1.jpg,2065,9.0186,-57.9330,53.0563
635,D66 RB 1.jpg,470,15.8639,-35.3332,55.9065
636,D66 RB 1.jpg,1217,5.0610,-46.3297,59.4574
637,D66 RB 1.jpg,674,12.0454,-39.0605,56.8486
638,D66 RB 1.jpg,1449,12.8983,-47.6381,76.5878
639,D66 RB 1.jpg,741,4.3529,-42.7979,63.7973
640,D66 RB 1.jpg,1403,20.3465,-63.1579,74.2333
641,D66 RB 1.jpg,1292,7.6487,-54.0539,65.7881
642,D66 RB 1.jpg,902,16.4405,-59.1553,66.4594
643,D66 RB 1.jpg,395,12.0471,-33.6805,58.3028
644,D66 RB 1.jpg,895,15.4345,-47.4825,57.9761
645,D66 RB 1.jpg,1573,16.0437,-65.1719,61.3283
646,D66 RB 1.jpg,407,13.3175,-42.1097,63.2430
647,D66 RB 1.jpg,163,4.0909,-41.7618,51.7424
648,D66 RB 1.jpg,1986,18.3294,-49.5952,74.2581
649,D66 RB 1.jpg,425,9.6353,-47.1081,65.1259
650,D66 RB 1.jpg,299,11.4889,-46.4091,52.4614
651,D66 RB 1.jpg,897,5.9457,-51.0895,54.9821
652,D66 RB 1.jpg,437,9.7330,-50.3167,57.4022
653,D66 RB 1.jpg,1586,14.9322,-62.7727,74.6902
654,D66 RB 1.jpg,509,14.7360,-57.1612,63.1154
655,D66 RB 1.jpg,566,17.0054,-51.2288,66.4855
656,D66 RB 1.jpg,280,13.6809,-24.2537,66.3850
657,D66 RB 1.jpg,1522,19.7427,-57.5048,80.3882
658,D66 RB 1.jpg,701,16.8229,-58.8722,65.3958
659,D66 RB 1.jpg,1151,15.9471,-44.8044,67.9482
660,D66 RB 1.jpg,1658,13.6888,-59.8008,75.8920
661,D66 RB 1.jpg,1051,16.8158,-48.1165,73.6476
662,D66 RB 1.jpg,421,25.2669,-56.9790,64.6219
663,D66 RB 1.jpg,732,6.5142,-47.1202,59.8540
664,D66 RB 1.jpg,959,17.5239,-37.7632,67.2440
665,D66 RB 1.jpg,1441,10.8085,-56.5539,68.1082
666,D66 RB 1.jpg,569,5.2659,-51.7396,54.4937
667,D66 RB 1.jpg,1159,8.3121,-51.3720,66.5048
668,D66 RB 1.jpg,447,23.1125,-53.1435,64.2042
669,D66 RB 1.jpg,1029,17.3036,-56.5272,58.7855
670,D66 RB 1.jpg,646,15.1248,-45.8084,66.8894
671,D66 RB 1.jpg,571,23.0700,-54.2651,68.3118
672,D66 RB 1.jpg,1163,15.2400,-47.3107,60.2633
673,D66 RB 1.jpg,1112,18.1771,-50.8111,73.7028
674,D66 RB 1.jpg,1472,14.0343,-55.5540,64.8467
675,D66 RB 1.jpg,720,14.5100,-52.3097,73.6107
676,D66 RB 1.jpg,954,12.1053,-43.8122,73.4208
677,D66 RB 1.jpg,1152,18.1641,-47.9622,74.6650
678,D66 RB 1.jpg,392,24.0110,-31.2682,61.4863
679,D66 RB 1.jpg,525,5.6439,-44.3007,58.1793
680,D66 RB 1.jpg,1479,15.1386,-63.5443,66.0853
681,D66 RB 1.jpg,964,13.6020,-48.3635,64.2519
682,D66 RB 1.jpg,395,19.7503,-41.3948,71.6656
683,D66 RB 1.jpg,447,24.9226,-45.7117,65.3020
684,D66 RB 1.jpg,1276,18.5030,-42.5638,66.6584
685,D66 RB 1.jpg,1034,11.8391,-48.6762,61.6276
686,D66 RB 1.jpg,513,7.3998,-36.4672,61.5128
687,D66 RB 1.jpg,560,4.6961,-45.1695,49.3804
688,D66 RB 1.jpg,1238,3.8828,-49.2220,64.2305
689,D66 RB 1.jpg,426,13.6854,-50.9969,58.7456
690,D66 RB 1.jpg,407,17.3077,-49.0435,60.3799
691,D66 RB 1.jpg,210,11.0685,-33.5016,69.9261
692,D66 RB 1.jpg,602,8.4109,-38.8820,69.3606
693,D66 RB 1.jpg,1317,9.8211,-51.0997,62.1337
694,D66 RB 1.jpg,752,19.4185,-43.4409,70.6026
695,D66 RB 1.jpg,463,16.0066,-29.1223,59.1305
696,D66 RB 1.jpg,773,13.5164,-44.6621,71.6578
697,D66 RB 1.jpg,383,12.0928,-45.1568,50.7006
698,D66 RB 1.jpg,979,11.2961,-54.4220,60.7102
699,D66 RB 1.jpg,944,8.3331,-40.1315,55.3525
700,D66 RB 1.jpg,610,17.7797,-33.1947,58.5037
701,D66 RB 1.jpg,788,9.2150,-47.8285,64.2165
702,D66 RB 1.jpg,1180,10.4671,-49.2664,65.1339
703,D66 RB 1.jpg,808,14.3446,-41.8140,64.4520
704,D66 RB 1.jpg,923,15.0181,-45.7812,65.3134
705,D66 RB 1.jpg,1328,16.7164,-64.1674,70.6807
706,D66 RB 1.jpg,1597,18.0261,-52.5253,73.8204
707,D66 RB 1.jpg,436,17.1481,-28.7210,66.6441
708,D66 RB 1.jpg,584,17.4104,-45.0625,63.9536
709,D66 RB 1.jpg,719,14.0473,-37.9447,66.0230
710,D66 RB 1.jpg,752,12.6440,-47.7546,68.9858
711,D66 RB 1.jpg,484,21.8824,-39.4287,66.2912
712,D66 RB 1.jpg,1564,10.6620,-47.0762,76.3949
713,D66 RB 1.jpg,655,16.8269,-49.3777,58.9535
714,D66 RB 1.jpg,1866,9.7185,-58.8573,62.4976
715,D66 RB 1.jpg,958,20.0954,-36.9923,72.4543
716,D66 RB 1.jpg,2299,13.5199,-58.9571,76.6633
717,D66 RB 1.jpg,1037,12.1415,-61.6345,70.5644
718,D66 RB 1.jpg,1046,17.3215,-45.7285,72.9596
719,D66 RB 1.jpg,476,10.2023,-37.1086,69.9801
720,D66 RB 1.jpg,446,21.7361,-43.3069,80.7842
721,D66 RB 1.jpg,515,11.3898,-38.9197,61.1892
722,D66 RB 1.jpg,787,13.8544,-51.5612,62.9596
723,D66 RB 1.jpg,801,17.3901,-39.3559,68.7931
724,D66 RB 1.jpg,849,19.2683,-63.5652,67.8889
725,D66 RB 1.jpg,526,8.9693,-50.5011,55.3861
726,D66 RB 1.jpg,916,11.6211,-38.5516,57.8652
727,D66 RB 1.jpg,501,19.9677,-59.3269,63.0620
728,D66 RB 1.jpg,1110,11.8705,-44.3852,65.8912
729,D66 RB 1.jpg,332,18.0649,-55.4888,73.3813
730,D66 RB 1.jpg,1653,16.0825,-53.6850,61.0786
731,D66 RB 1.jpg,1112,16.1943,-54.4810,70.2937
732,D66 RB 1.jpg,2,-8.6480,-10.9334,-6.3627
733,D66 RB 1.jpg,900,15.3023,-40.7112,65.5370
734,D66 RB 1.jpg,1873,10.7268,-53.5130,67.1383
735,D66 RB 1.jpg,1263,13.2208,-37.4695,64.2296
736,D66 RB 1.jpg,488,16.7924,-50.6236,59.7875
737,D66 RB 1.jpg,472,26.0265,-43.5974,67.4006
738,D66 RB 1.jpg,292,12.8886,-32.6055,54.5674
739,D66 RB 2.jpg,262,10.4277,-25.0816,52.7536
740,D66 RB 2.jpg,637,16.6511,-33.1459,67.0179
741,D66 RB 2.jpg,1724,19.9011,-37.8959,73.7645
742,D66 RB 2.jpg,521,19.6895,-27.8536,63.4495
743,D66 RB 2.jpg,1236,15.6582,-44.1709,74.5448
744,D66 RB 2.jpg,509,20.9015,-36.7027,67.3184
745,D66 RB 2.jpg,414,12.8932,-24.7102,54.9051
746,D66 RB 2.jpg,1544,12.6464,-47.3419,64.3437
747,D66 RB 2.jpg,1250,22.1127,-33.7550,69.4788
748,D66 RB 2.jpg,643,16.7663,-32.5048,60.9343
749,D66 RB 2.jpg,774,15.9898,-43.3963,60.8608
750,D66 RB 2.jpg,500,18.5125,-33.6196,57.7276
751,D66 RB 2.jpg,499,17.0525,-37.5899,59.1990
752,D66 RB 2.jpg,591,12.0123,-32.0948,59.4091
753,D66 RB 2.jpg,49,12.5664,-4.6605,32.6564
754,D66 RB 2.jpg,438,15.1248,-20.0433,60.1814
755,D66 RB 2.jpg,1484,16.6226,-40.9331,69.7286
756,D66 RB 2.jpg,2690,16.4053,-41.9157,74.4331
757,D66 RB 2.jpg,348,-0.7760,-31.9874,39.1872
758,D66 RB 2.jpg,324,28.5260,-27.0521,67.6964
759,D66 RB 2.jpg,2269,12.6525,-42.7930,61.4843
760,D66 RB 2.jpg,1807,17.0030,-45.5857,67.4841
761,D66 RB 2.jpg,682,11.4557,-35.6388,52.6015
762,D66 RB 2.jpg,764,22.4018,-34.5847,65.8311
763,D66 RB 2.jpg,549,21.8631,-26.9498,69.7627
764,D66 RB 2.jpg,928,28.8970,-38.2762,70.3648
765,D66 RB 2.jpg,1340,13.2883,-35.0446,58.1428
766,D66 RB 2.jpg,1180,15.3934,-26.1264,67.6492
767,D66 RB 2.jpg,1273,17.3789,-35.9527,74.4694
768,D66 RB 2.jpg,422,19.2554,-20.3299,53.5736
769,D66 RB 2.jpg,544,14.5623,-31.5605,61.0071
770,D66 RB 2.jpg,278,8.1733,-29.2424,40.0026
771,D66 RB 2.jpg,1066,12.3421,-39.1001,63.5097
772,D66 RB 2.jpg,523,19.2487,-37.0814,58.3801
773,D66 RB 2.jpg,1728,15.5966,-37.6460,68.8176
774,D66 RB 2.jpg,1258,20.6523,-45.1779,73.9424
775,D66 RB 2.jpg,586,17.1079,-27.0955,65.7632
776,D66 RB 2.jpg,1509,9.9395,-40.3424,61.7667
777,D66 RB 2.jpg,1172,16.3685,-41.2832,68.7050
778,D66 RB 2.jpg,762,23.1175,-35.6252,75.6986
779,D66 RB 2.jpg,951,22.2921,-41.8918,74.5603
780,D66 RB 2.jpg,1000,11.0451,-46.3438,57.4777
781,D66 RB 2.jpg,725,24.9620,-43.6085,65.5023
782,D66 RB 2.jpg,220,28.6839,-10.6918,59.1533
783,D66 RB 2.jpg,412,8.2093,-23.6563,52.7432
784,D66 RB 2.jpg,896,17.9393,-49.3009,73.9424
785,D66 RB 2.jpg,917,21.4472,-43.9913,68.6970
786,D66 RB 2.jpg,132,-23.3878,-44.1080,-4.2732
787,D66 RB 2.jpg,510,15.2029,-32.6514,61.6670
788,D66 RB 2.jpg,1457,16.3130,-44.7763,70.9515
789,D66 RB 2.jpg,580,10.3335,-34.9897,52.3654
790,D66 RB 2.jpg,964,17.4027,-27.3336,72.9668
791,D66 RB 2.jpg,1125,23.0756,-46.6299,76.4006
792,D66 RB 2.jpg,298,-4.2814,-26.9061,21.9260
793,D66 RB 2.jpg,904,20.2956,-24.2592,63.6084
794,D66 RB 2.jpg,309,-3.1298,-25.7301,24.6379
795,D66 RB 2.jpg,1323,22.1525,-57.6491,67.2292
796,D66 RB 2.jpg,647,24.8793,-39.5376,73.4793
797,D66 RB 2.jpg,1124,20.8875,-42.6702,73.9956
798,D66 RB 2.jpg,519,12.2060,-33.6285,66.9112
799,D66 RB 2.jpg,853,8.5362,-36.3522,61.4944
800,D66 RB 2.jpg,548,20.0695,-33.2581,65.7760
801,D66 RB 2.jpg,813,21.3670,-42.6465,67.3294
802,D66 RB 2.jpg,1730,17.0827,-50.0054,65.5278
803,D66 RB 2.jpg,668,12.5962,-33.7259,64.3061
804,D66 RB 2.jpg,521,25.7768,-31.0171,63.7351
805,D66 RB 2.jpg,960,22.9397,-41.7372,69.9927
806,D66 RB 2.jpg,573,23.4226,-38.0915,74.4722
807,D66 RB 2.jpg,1640,12.9494,-44.7422,68.1481
808,D66 RB 2.jpg,1029,12.8448,-39.3465,56.3560
809,D66 RB 2.jpg,2792,21.3358,-48.3100,72.6886
810,D66 RB 2.jpg,922,12.9494,-37.9995,55.9965
811,D66 RB 2.jpg,1262,15.5396,-45.3680,59.4073
812,D66 RB 2.jpg,466,17.3027,-33.0620,63.1957
813,D66 RB 2.jpg,1121,20.2053,-32.4698,71.7666
814,D66 RB 2.jpg,522,24.7912,-24.4603,61.4712
815,D66 RB 2.jpg,2631,18.7110,-47.0384,73.0779
816,D66 RB 2.jpg,1295,21.0602,-48.8044,76.5230
817,D66 RB 2.jpg,454,26.3681,-35.4851,82.3007
818,D66 RB 2.jpg,1055,24.7995,-34.2954,71.6978
819,D66 RB 2.jpg,390,36.2256,-6.9975,68.7828
820,D66 RB 2.jpg,1152,16.4191,-42.1624,72.7916
821,D66 RB 2.jpg,347,20.8161,-32.9827,65.3986
822,D66 RB 2.jpg,614,-3.3638,-35.6624,18.6988
823,D66 RB 2.jpg,1124,12.7890,-45.3367,67.5374
824,D66 RB 2.jpg,1135,14.3933,-50.3205,70.3385
825,D66 RB 2.jpg,975,18.5662,-39.1058,62.0577
826,D66 RB 2.jpg,1404,20.0245,-41.9172,69.9801
827,D66 RB 2.jpg,1031,19.0264,-42.9148,70.1032
828,D66 RB 2.jpg,11,16.6736,4.4172,25.5543
829,D66 RB 2.jpg,517,17.6999,-46.2600,71.6561
830,D66 RB 2.jpg,744,22.3439,-33.9189,71.0165
831,D66 RB 2.jpg,386,21.4972,-41.6086,70.6327
832,D66 RB 2.jpg,410,18.2934,-36.2541,59.2576
833,D66 RB 2.jpg,671,20.8732,-34.3990,56.0482
834,D66 RB 2.jpg,867,11.5560,-38.4833,54.9711
835,D66 RB 2.jpg,1,33.2724,33.2724,33.2724
836,D66 RB 2.jpg,301,14.3620,-31.9335,66.4809
837,D66 RB 2.jpg,404,20.4950,-18.9663,57.0293
838,D66 RB 2.jpg,1418,16.8432,-44.8616,61.9962
839,D66 RB 2.jpg,1539,15.3552,-47.5818,62.1437
840,D66 RB 2.jpg,1597,16.3782,-47.0675,70.1849
841,D66 RB 2.jpg,699,21.2746,-44.5076,65.0152
842,D66 RB 2.jpg,1121,21.7798,-45.4057,66.0048
843,D66 RB 2.jpg,890,18.9093,-37.3530,61.2959
844,D66 RB 2.jpg,683,22.8300,-28.5304,67.0199
845,D66 RB 2.jpg,378,14.8970,-32.2202,60.9253
846,D66 RB 2.jpg,180,14.7990,-28.2724,47.4464
847,D66 RB 2.jpg,22,22.6690,-10.7668,39.3935
848,D66 RB 2.jpg,11,23.3825,18.9807,27.6986
849,D66 RB 3.jpg,119,-2.3736,-18.4894,9.2710
850,D66 RB 3.jpg,200,-1.6569,-39.6961,37.7957
851,D66 RB 3.jpg,510,9.1430,-38.0771,45.1720
852,D66 RB 3.jpg,3785,16.2626,-63.7998,70.2497
853,D66 RB 3.jpg,238,-7.2180,-33.7703,18.7771
854,D66 RB 3.jpg,211,-9.2093,-42.8410,12.1887
855,D66 RB 3.jpg,345,-5.6785,-25.1010,18.5447
856,D66 RB 3.jpg,381,-10.5968,-37.2957,11.7691
857,D66 RB 3.jpg,3155,11.8898,-55.5259,66.4005
