 ,Area,Mean,Min,Max,Image
106,700,101.6357,0,255,0.jpg
107,336,66.7857,0,255,0.jpg
108,418,67.1053,0,255,0.jpg
109,291,95.5155,0,255,0.jpg
110,579,124.6373,0,255,0.jpg
111,309,85.0000,0,255,0.jpg
112,330,95.8182,0,255,0.jpg
113,254,53.2087,0,255,0.jpg
114,596,128.7836,0,255,0.jpg
115,303,70.6931,0,255,0.jpg
116,251,66.0359,0,255,0.jpg
117,427,109.2857,0,255,0.jpg
118,469,120.1599,0,255,0.jpg
119,517,106.0445,0,255,0.jpg
120,373,75.8847,0,255,0.jpg
121,265,51.9623,0,255,0.jpg
122,300,107.9500,0,255,0.jpg
123,658,103.4726,0,255,0.jpg
124,316,110.5538,0,255,0.jpg
125,258,71.1628,0,255,0.jpg
126,468,78.4615,0,255,0.jpg
127,439,72.0273,0,255,0.jpg
128,356,80.9410,0,255,0.jpg
129,501,77.3653,0,255,0.jpg
130,533,88.5084,0,255,0.jpg
131,302,89.5033,0,255,0.jpg
132,396,47.6515,0,255,0.jpg
133,803,97.4907,0,255,0.jpg
134,373,97.7614,0,255,0.jpg
135,571,97.8021,0,255,0.jpg
136,429,130.7692,0,255,0.jpg
137,551,115.2359,0,255,0.jpg
138,225,103.1333,0,255,0.jpg
139,564,69.6277,0,255,0.jpg
140,490,113.9694,0,255,0.jpg
141,484,135.9298,0,255,0.jpg
142,708,132.9025,0,255,0.jpg
143,313,51.3259,0,255,0.jpg
144,282,97.6596,0,255,0.jpg
145,718,105.4805,0,255,0.jpg
146,536,93.7220,0,255,0.jpg
147,301,76.2458,0,255,0.jpg
148,656,106.1204,0,255,0.jpg
149,320,74.9062,0,255,0.jpg
150,474,83.3861,0,255,0.jpg
151,259,72.8571,0,255,0.jpg
152,401,55.9601,0,255,0.jpg
153,490,117.0918,0,255,0.jpg
154,247,37.1660,0,255,0.jpg
155,561,97.7273,0,255,0.jpg
156,647,81.5842,0,255,0.jpg
157,328,83.1860,0,255,0.jpg
158,393,67.4809,0,255,0.jpg
159,579,63.4197,0,255,0.jpg
160,319,51.9592,0,255,0.jpg
161,675,87.2667,0,255,0.jpg
162,360,83.5833,0,255,0.jpg
163,527,58.5484,0,255,0.jpg
164,394,131.3832,0,255,0.jpg
165,704,97.7983,0,255,0.jpg
166,492,106.7683,0,255,0.jpg
167,377,80.4907,0,255,0.jpg
168,643,111.0420,0,255,0.jpg
169,566,101.8198,0,255,0.jpg
170,335,99.7164,0,255,0.jpg
171,459,116.6667,0,255,0.jpg
172,642,65.1402,0,255,0.jpg
173,534,134.6629,0,255,0.jpg
174,448,95.0558,0,255,0.jpg
175,367,123.6785,0,255,0.jpg
176,376,132.2473,0,255,0.jpg
177,923,77.3564,0,255,0.jpg
178,258,127.5000,0,255,0.jpg
179,399,122.7068,0,255,0.jpg
180,429,78.4615,0,255,0.jpg
181,425,95.4000,0,255,0.jpg
182,370,104.0676,0,255,0.jpg
183,417,53.8129,0,255,0.jpg
184,600,106.6750,0,255,0.jpg
185,232,65.9483,0,255,0.jpg
186,210,69.2143,0,255,0.jpg
187,550,94.1182,0,255,0.jpg
188,535,67.6822,0,255,0.jpg
189,525,82.0857,0,255,0.jpg
190,361,59.3352,0,255,0.jpg
191,506,107.8458,0,255,0.jpg
192,201,60.8955,0,255,0.jpg
193,553,105.1356,0,255,0.jpg
194,423,89.8227,0,255,0.jpg
195,586,106.1775,0,255,0.jpg
196,381,58.2283,0,255,0.jpg
197,394,104.8477,0,255,0.jpg
198,222,95.3378,0,255,0.jpg
199,687,82.0306,0,255,0.jpg
200,761,103.2063,0,255,0.jpg
201,721,100.0902,0,255,0.jpg
202,453,95.1325,0,255,0.jpg
203,298,112.0973,0,255,0.jpg
204,262,85.6489,0,255,0.jpg
205,379,54.4987,0,255,0.jpg
206,555,108.8919,0,255,0.jpg
207,331,84.7432,0,255,0.jpg
208,472,70.2331,0,255,0.jpg
209,279,101.4516,0,255,0.jpg
210,716,95.4469,0,255,0.jpg
211,441,82.6871,0,255,0.jpg
212,544,113.4375,0,255,0.jpg
213,840,115.9643,0,255,0.jpg
214,394,56.3071,0,255,0.jpg
215,435,90.2759,0,255,0.jpg
216,428,73.8785,0,255,0.jpg
217,393,83.0534,0,255,0.jpg
218,342,124.5175,0,255,0.jpg
219,484,108.5331,0,255,0.jpg
220,349,82.5645,0,255,0.jpg
221,249,31.7470,0,255,0.jpg
222,654,97.4771,0,255,0.jpg
223,240,3.1875,0,255,0.jpg
224,496,122.8730,0,255,0.jpg
225,576,135.4688,0,255,0.jpg
226,510,127.0000,0,255,0.jpg
227,387,91.5891,0,255,0.jpg
228,417,101.5108,0,255,0.jpg
229,389,69.4859,0,255,0.jpg
230,384,102.2656,0,255,0.jpg
231,509,127.7505,0,255,0.jpg
232,490,122.2959,0,255,0.jpg
233,543,93.9227,0,255,0.jpg
234,439,85.9681,0,255,0.jpg
235,407,85.8354,0,255,0.jpg
236,486,91.2963,0,255,0.jpg
