 ,Area,Mean,Min,Max,Image
158,393,84.3511,0,255,0.jpg
159,579,84.5596,0,255,0.jpg
160,319,75.1411,0,255,0.jpg
161,675,106.1556,0,255,0.jpg
162,361,115.8449,0,255,0.jpg
163,528,88.3807,0,255,0.jpg
164,394,98.3756,0,255,0.jpg
165,704,123.1534,0,255,0.jpg
166,492,118.6890,0,255,0.jpg
167,377,110.2520,0,255,0.jpg
168,643,139.1991,0,255,0.jpg
169,567,105.6878,0,255,0.jpg
170,336,120.6696,0,255,0.jpg
171,460,137.4783,0,255,0.jpg
172,642,93.7383,0,255,0.jpg
173,534,150.8989,0,255,0.jpg
174,449,109.6102,0,255,0.jpg
175,368,135.1223,0,255,0.jpg
176,376,145.1330,0,255,0.jpg
177,924,89.9675,0,255,0.jpg
178,258,153.1977,0,255,0.jpg
179,399,134.2105,0,255,0.jpg
180,429,98.6713,0,255,0.jpg
181,425,114.6000,0,255,0.jpg
182,371,120.2830,0,255,0.jpg
183,418,81.1364,0,255,0.jpg
184,600,100.7250,0,255,0.jpg
185,232,79.1379,0,255,0.jpg
186,210,103.2143,0,255,0.jpg
187,550,118.6909,0,255,0.jpg
188,535,79.1215,0,255,0.jpg
189,525,78.2000,0,255,0.jpg
190,361,84.7645,0,255,0.jpg
191,506,123.9723,0,255,0.jpg
192,201,78.6567,0,255,0.jpg
193,554,133.0235,0,255,0.jpg
194,423,103.6879,0,255,0.jpg
195,586,113.5751,0,255,0.jpg
196,381,74.9606,0,255,0.jpg
197,394,122.3223,0,255,0.jpg
198,222,114.8649,0,255,0.jpg
199,687,92.4236,0,255,0.jpg
200,762,120.1378,0,255,0.jpg
201,720,123.6042,0,255,0.jpg
202,454,114.0198,0,255,0.jpg
203,298,126.6443,0,255,0.jpg
204,262,106.0878,0,255,0.jpg
205,379,74.0106,0,255,0.jpg
206,555,111.6486,0,255,0.jpg
207,332,98.3133,0,255,0.jpg
208,472,85.3602,0,255,0.jpg
209,279,123.3871,0,255,0.jpg
210,717,107.7615,0,255,0.jpg
211,441,104.0816,0,255,0.jpg
212,544,138.7500,0,255,0.jpg
213,841,97.9370,0,255,0.jpg
214,394,67.9569,0,255,0.jpg
215,435,110.2069,0,255,0.jpg
216,429,78.4615,0,255,0.jpg
217,393,83.7023,0,255,0.jpg
218,342,120.0439,0,255,0.jpg
219,484,123.8120,0,255,0.jpg
220,349,116.1748,0,255,0.jpg
221,249,58.3735,0,255,0.jpg
222,655,106.2824,0,255,0.jpg
223,240,18.0625,0,255,0.jpg
224,496,92.0262,0,255,0.jpg
225,576,142.5521,0,255,0.jpg
226,510,150.0000,0,255,0.jpg
227,387,105.4264,0,255,0.jpg
228,416,134.8558,0,255,0.jpg
229,389,86.5296,0,255,0.jpg
230,384,118.2031,0,255,0.jpg
231,510,146.0000,0,255,0.jpg
232,491,143.8595,0,255,0.jpg
233,545,114.1651,0,255,0.jpg
234,439,101.6515,0,255,0.jpg
235,406,109.2857,0,255,0.jpg
236,486,116.4815,0,255,0.jpg
237,692,116.0766,0,255,0.jpg
238,874,123.1236,0,255,0.jpg
239,286,97.1853,0,255,0.jpg
240,325,76.8923,0,255,0.jpg
241,313,115.6869,0,255,0.jpg
242,435,85.5862,0,255,0.jpg
243,276,82.2283,0,255,0.jpg
244,10,25.5000,0,255,0.jpg
245,324,66.8981,0,255,0.jpg
246,341,74.0323,0,255,0.jpg
247,755,137.4636,0,255,0.jpg
248,597,105.0754,0,255,0.jpg
249,422,125.0829,0,255,0.jpg
250,384,122.8516,0,255,0.jpg
251,390,76.5000,0,255,0.jpg
252,399,72.8571,0,255,0.jpg
253,455,103.6813,0,255,0.jpg
254,231,77.2727,0,255,0.jpg
255,398,135.1884,0,255,0.jpg
256,391,125.2174,0,255,0.jpg
257,345,139.6957,0,255,0.jpg
258,300,103.7000,0,255,0.jpg
259,273,92.4725,0,255,0.jpg
260,371,133.3423,0,255,0.jpg
261,557,83.3214,0,255,0.jpg
262,367,71.5668,0,255,0.jpg
263,417,94.7842,0,255,0.jpg
264,567,97.1429,0,255,0.jpg
265,354,88.6017,0,255,0.jpg
266,177,73.4746,0,255,0.jpg
267,395,120.0759,0,255,0.jpg
268,393,117.4427,0,255,0.jpg
269,583,75.6690,0,255,0.jpg
270,364,82.6648,0,255,0.jpg
271,389,142.9049,0,255,0.jpg
272,504,104.2262,0,255,0.jpg
273,166,113.6747,0,255,0.jpg
274,329,87.5836,0,255,0.jpg
275,350,103.4571,0,255,0.jpg
276,247,100.1417,0,255,0.jpg
277,573,137.5131,0,255,0.jpg
278,299,150.9532,0,255,0.jpg
279,425,147.6000,0,255,0.jpg
280,291,92.0103,0,255,0.jpg
281,323,99.4737,0,255,0.jpg
282,453,112.0199,0,255,0.jpg
283,189,103.8889,0,255,0.jpg
284,492,85.0000,0,255,0.jpg
285,293,97.4744,0,255,0.jpg
286,488,133.2480,0,255,0.jpg
287,334,52.6796,0,255,0.jpg
288,449,131.1915,0,255,0.jpg
289,254,64.2520,0,255,0.jpg
290,901,122.8302,0,255,0.jpg
291,705,163.8511,0,255,0.jpg
292,419,69.3795,0,255,0.jpg
293,384,93.6328,0,255,0.jpg
294,617,74.8055,0,255,0.jpg
295,241,83.5892,0,255,0.jpg
296,905,95.2376,0,255,0.jpg
297,423,101.2766,0,255,0.jpg
298,314,113.6943,0,255,0.jpg
299,386,80.5959,0,255,0.jpg
300,526,75.6274,0,255,0.jpg
301,462,125.2922,0,255,0.jpg
302,561,109.5455,0,255,0.jpg
303,644,114.8292,0,255,0.jpg
304,544,56.7188,0,255,0.jpg
305,381,72.9528,0,255,0.jpg
306,452,91.9580,0,255,0.jpg
307,499,85.3407,0,255,0.jpg
308,733,134.9795,0,255,0.jpg
309,483,97.1429,0,255,0.jpg
310,533,86.5947,0,255,0.jpg
311,271,121.3838,0,255,0.jpg
312,369,86.3821,0,255,0.jpg
313,499,103.2265,0,255,0.jpg
314,387,134.4186,0,255,0.jpg
315,350,83.7857,0,255,0.jpg
316,251,99.5618,0,255,0.jpg
317,450,81.0333,0,255,0.jpg
318,528,141.5057,0,255,0.jpg
319,273,89.6703,0,255,0.jpg
320,440,92.7273,0,255,0.jpg
321,432,112.7431,0,255,0.jpg
322,592,130.0845,0,255,0.jpg
323,313,81.4696,0,255,0.jpg
324,318,92.2170,0,255,0.jpg
325,361,76.2881,0,255,0.jpg
326,263,90.1711,0,255,0.jpg
327,465,99.2581,0,255,0.jpg
328,379,65.2639,0,255,0.jpg
329,545,161.8899,0,255,0.jpg
330,235,110.6809,0,255,0.jpg
331,677,115.6352,0,255,0.jpg
332,345,119.7391,0,255,0.jpg
333,769,102.7958,0,255,0.jpg
334,492,125.4268,0,255,0.jpg
335,768,109.5703,0,255,0.jpg
336,299,127.0736,0,255,0.jpg
337,319,98.3229,0,255,0.jpg
338,555,115.3243,0,255,0.jpg
339,146,99.5548,0,255,0.jpg
340,392,120.9949,0,255,0.jpg
341,442,83.0769,0,255,0.jpg
342,337,120.3116,0,255,0.jpg
343,313,65.1757,0,255,0.jpg
344,14,18.2143,0,255,0.jpg
345,448,122.9464,0,255,0.jpg
346,346,131.1850,0,255,0.jpg
347,370,88.2162,0,255,0.jpg
348,637,101.2794,0,255,0.jpg
349,322,83.1522,0,255,0.jpg
350,387,141.6667,0,255,0.jpg
351,524,86.1355,0,255,0.jpg
352,144,31.8750,0,255,0.jpg
353,258,69.1860,0,255,0.jpg
354,750,121.0400,0,255,0.jpg
355,561,75.9091,0,255,0.jpg
356,312,115.2404,0,255,0.jpg
357,262,70.0763,0,255,0.jpg
358,400,69.4875,0,255,0.jpg
359,390,101.3462,0,255,0.jpg
360,323,90.7895,0,255,0.jpg
361,262,124.5802,0,255,0.jpg
362,272,100.3125,0,255,0.jpg
363,123,70.4878,0,255,0.jpg
364,428,113.7967,0,255,0.jpg
365,428,144.7780,0,255,0.jpg
366,339,137.6549,0,255,0.jpg
367,601,81.0399,0,255,0.jpg
368,412,110.7888,0,255,0.jpg
369,473,122.3784,0,255,0.jpg
370,383,107.1932,0,255,0.jpg
371,442,78.4615,0,255,0.jpg
372,387,112.6744,0,255,0.jpg
373,456,114.0789,0,255,0.jpg
374,246,72.5610,0,255,0.jpg
375,354,65.5508,0,255,0.jpg
376,326,81.3497,0,255,0.jpg
377,226,69.9558,0,255,0.jpg
378,566,95.5124,0,255,0.jpg
379,222,99.9324,0,255,0.jpg
380,504,68.3036,0,255,0.jpg
381,526,97.4430,0,255,0.jpg
382,191,177.5654,0,255,0.jpg
383,511,113.7769,0,255,0.jpg
384,493,111.7241,0,255,0.jpg
385,307,83.0619,0,255,0.jpg
386,424,86.6038,0,255,0.jpg
387,319,73.5423,0,255,0.jpg
388,398,83.2915,0,255,0.jpg
389,326,71.9632,0,255,0.jpg
390,273,90.6044,0,255,0.jpg
391,183,75.2459,0,255,0.jpg
392,213,65.8451,0,255,0.jpg
393,527,151.9355,0,255,0.jpg
394,1108,136.4756,0,255,0.jpg
395,610,65.2131,0,255,0.jpg
396,772,134.7668,0,255,0.jpg
397,708,120.6568,0,255,0.jpg
398,381,81.6535,0,255,0.jpg
399,140,127.5000,0,255,0.jpg
400,409,82.2983,0,255,0.jpg
401,382,102.1335,0,255,0.jpg
402,357,100.7143,0,255,0.jpg
403,257,83.3463,0,255,0.jpg
404,501,97.7246,0,255,0.jpg
405,357,102.1429,0,255,0.jpg
406,349,93.5244,0,255,0.jpg
407,446,142.3655,0,255,0.jpg
408,584,101.7380,0,255,0.jpg
409,307,111.3029,0,255,0.jpg
410,429,127.2028,0,255,0.jpg
411,315,63.9524,0,255,0.jpg
412,511,99.3053,0,255,0.jpg
413,407,137.8378,0,255,0.jpg
414,120,72.2500,0,255,0.jpg
415,510,108.5000,0,255,0.jpg
416,375,72.0800,0,255,0.jpg
417,416,79.6875,0,255,0.jpg
418,346,109.0751,0,255,0.jpg
