 ,Label,Area,Mean,Min,Max
434,D66 RB 0.jpg,387,21.4655,-33.5614,58.9097
435,D66 RB 0.jpg,546,17.2363,-47.0742,69.7907
436,D66 RB 0.jpg,745,14.6206,-58.4399,64.4284
437,D66 RB 0.jpg,530,15.4016,-54.2323,59.9241
438,D66 RB 0.jpg,550,14.3975,-45.2270,75.6130
439,D66 RB 0.jpg,565,17.7424,-44.5990,61.7142
440,D66 RB 0.jpg,450,16.0605,-42.4187,71.3412
441,D66 RB 0.jpg,169,16.8850,-34.8319,66.6128
442,D66 RB 0.jpg,881,13.1526,-38.6901,61.1190
443,D66 RB 0.jpg,350,18.1413,-45.5230,67.5425
444,D66 RB 0.jpg,575,11.2577,-34.5996,61.5052
445,D66 RB 0.jpg,322,12.8332,-39.1183,63.1402
446,D66 RB 0.jpg,592,12.0247,-36.8831,61.7906
447,D66 RB 0.jpg,183,17.5972,-32.9498,65.4471
448,D66 RB 0.jpg,613,16.6131,-32.0745,62.8218
449,D66 RB 0.jpg,391,16.0343,-57.4885,73.3701
450,D66 RB 0.jpg,218,23.2809,-28.2865,62.9307
451,D66 RB 0.jpg,681,12.1190,-47.7178,79.6976
452,D66 RB 0.jpg,435,11.0767,-25.3148,58.6981
453,D66 RB 0.jpg,321,15.6343,-49.6717,67.1139
454,D66 RB 0.jpg,519,3.0389,-45.7659,51.7794
455,D66 RB 0.jpg,216,20.1284,-49.9617,61.5620
456,D66 RB 0.jpg,538,12.0970,-44.5366,73.9730
457,D66 RB 0.jpg,302,18.4238,-23.8601,63.1363
458,D66 RB 0.jpg,430,19.3163,-29.5999,62.7542
459,D66 RB 0.jpg,382,18.1230,-49.5813,57.8858
460,D66 RB 0.jpg,660,16.6277,-48.6151,53.2796
461,D66 RB 0.jpg,339,15.8811,-35.6480,56.0051
462,D66 RB 0.jpg,252,14.1479,-41.7078,62.8958
463,D66 RB 0.jpg,301,14.7761,-36.2608,58.1680
464,D66 RB 0.jpg,315,13.7380,-56.7291,56.7371
465,D66 RB 0.jpg,430,21.5039,-48.7156,70.3263
466,D66 RB 0.jpg,372,8.3081,-49.3833,48.0166
467,D66 RB 0.jpg,414,19.1885,-48.0790,71.3328
468,D66 RB 0.jpg,192,12.2046,-44.6892,61.5343
469,D66 RB 0.jpg,649,5.3980,-53.7300,56.9825
470,D66 RB 0.jpg,337,11.3492,-27.1511,66.5936
471,D66 RB 0.jpg,253,30.3992,-15.6582,58.1420
472,D66 RB 0.jpg,394,19.3096,-43.8846,63.9285
473,D66 RB 0.jpg,241,15.3322,-37.4283,60.6461
474,D66 RB 0.jpg,504,13.6086,-36.0781,59.4155
475,D66 RB 0.jpg,371,14.6807,-41.9578,65.2997
476,D66 RB 0.jpg,446,15.3316,-52.3927,56.2875
477,D66 RB 0.jpg,333,21.9995,-42.9463,61.6277
478,D66 RB 0.jpg,488,5.4733,-32.5534,53.5442
479,D66 RB 0.jpg,333,22.5615,-33.8341,69.6064
480,D66 RB 0.jpg,317,15.2291,-51.1144,62.4266
481,D66 RB 0.jpg,461,19.3335,-45.7511,67.2899
482,D66 RB 0.jpg,250,18.0478,-52.8766,61.0663
483,D66 RB 0.jpg,494,12.4420,-38.1625,65.8572
484,D66 RB 0.jpg,192,23.4764,-44.1858,65.0172
485,D66 RB 0.jpg,450,19.3528,-50.1556,58.8124
486,D66 RB 0.jpg,646,9.3365,-49.1484,59.0124
487,D66 RB 0.jpg,336,14.1001,-39.0085,58.0851
488,D66 RB 0.jpg,417,15.0602,-46.2033,59.5493
489,D66 RB 0.jpg,239,20.2080,-37.3454,69.8164
490,D66 RB 0.jpg,833,18.7307,-29.4217,63.2430
491,D66 RB 0.jpg,271,13.3554,-31.2120,53.5941
492,D66 RB 0.jpg,9,29.6399,11.3689,37.6743
493,D66 RB 0.jpg,864,13.5104,-50.5840,66.2541
494,D66 RB 0.jpg,358,5.0229,-30.9474,59.4355
495,D66 RB 0.jpg,414,10.5516,-39.0289,61.9026
496,D66 RB 0.jpg,164,21.5705,-36.6217,58.2357
497,D66 RB 0.jpg,304,15.2008,-47.5515,58.4009
498,D66 RB 0.jpg,442,15.0489,-47.6207,56.3249
499,D66 RB 0.jpg,707,14.1923,-41.4076,66.2090
500,D66 RB 0.jpg,401,21.8908,-43.3753,69.9630
501,D66 RB 0.jpg,352,18.6204,-37.1962,62.1412
502,D66 RB 0.jpg,397,9.5543,-25.4332,53.9437
503,D66 RB 0.jpg,179,24.7883,-27.1622,52.6556
504,D66 RB 0.jpg,439,15.8186,-35.7437,54.6634
505,D66 RB 0.jpg,453,7.6048,-35.1291,54.4708
506,D66 RB 0.jpg,328,8.4890,-45.5910,67.8073
507,D66 RB 0.jpg,483,9.1583,-50.9629,62.2527
508,D66 RB 0.jpg,316,10.3024,-44.1490,58.2273
509,D66 RB 0.jpg,370,14.6479,-33.2785,60.3570
510,D66 RB 0.jpg,349,16.5615,-47.8298,61.0424
511,D66 RB 0.jpg,289,13.6041,-30.0848,62.2930
512,D66 RB 0.jpg,260,22.5916,-34.0481,58.6115
513,D66 RB 0.jpg,383,16.3008,-35.0498,54.4534
514,D66 RB 0.jpg,590,14.3308,-40.7767,70.5241
515,D66 RB 0.jpg,336,12.1368,-36.5173,61.9548
516,D66 RB 0.jpg,396,18.8839,-42.6628,56.5650
517,D66 RB 0.jpg,354,18.1212,-37.3452,65.4862
518,D66 RB 0.jpg,485,14.7192,-36.6784,63.8282
519,D66 RB 0.jpg,379,23.9195,-43.6107,60.4459
520,D66 RB 0.jpg,607,13.3304,-34.8250,60.5493
521,D66 RB 0.jpg,265,13.4296,-24.5851,60.2777
522,D66 RB 0.jpg,392,25.3116,-30.9616,62.3933
523,D66 RB 0.jpg,602,11.0954,-33.6143,59.5333
524,D66 RB 0.jpg,1241,13.8846,-55.6005,58.7196
525,D66 RB 0.jpg,377,23.7757,-41.6789,56.6051
526,D66 RB 0.jpg,500,14.5126,-39.5851,63.5551
527,D66 RB 0.jpg,263,17.1865,-30.0987,64.7637
528,D66 RB 0.jpg,201,17.0942,-45.5073,69.6347
529,D66 RB 0.jpg,455,10.3618,-39.0363,62.7805
530,D66 RB 0.jpg,197,23.7322,-34.6804,61.4228
531,D66 RB 0.jpg,373,5.5373,-47.1910,55.8521
532,D66 RB 0.jpg,487,6.8911,-37.6134,61.3551
533,D66 RB 0.jpg,632,1.6892,-56.0906,57.7641
534,D66 RB 0.jpg,545,13.0354,-53.3829,58.6908
535,D66 RB 0.jpg,291,18.9583,-26.9780,62.4766
536,D66 RB 0.jpg,265,14.7691,-39.1905,63.2667
537,D66 RB 0.jpg,366,11.9735,-32.2513,56.7020
538,D66 RB 0.jpg,245,25.8762,-36.7646,74.2605
539,D66 RB 0.jpg,150,12.9508,-44.5409,57.5955
540,D66 RB 0.jpg,437,12.4672,-32.4386,64.4729
541,D66 RB 0.jpg,235,27.6880,-19.7419,65.9659
542,D66 RB 0.jpg,431,9.2455,-35.5284,62.9694
543,D66 RB 0.jpg,129,24.0750,-2.3153,42.2216
544,D66 RB 0.jpg,484,17.8148,-52.0758,65.9631
545,D66 RB 0.jpg,659,14.2778,-35.1199,58.9112
546,D66 RB 0.jpg,270,15.5707,-26.7950,59.9553
547,D66 RB 0.jpg,294,22.5702,-33.9928,59.8117
548,D66 RB 0.jpg,369,1.2910,-36.5392,28.2366
549,D66 RB 0.jpg,479,16.5644,-47.4356,67.4127
550,D66 RB 0.jpg,505,19.4399,-38.0200,58.2492
551,D66 RB 0.jpg,217,20.9390,-36.2208,53.7283
552,D66 RB 0.jpg,214,12.8085,-50.4738,67.0675
553,D66 RB 0.jpg,284,20.9536,-36.4362,59.3386
554,D66 RB 0.jpg,351,17.5947,-39.3323,58.0477
555,D66 RB 0.jpg,674,14.5473,-53.6914,64.1920
556,D66 RB 0.jpg,195,8.9660,-36.5646,63.0064
557,D66 RB 0.jpg,186,21.0039,-26.2343,54.1214
558,D66 RB 0.jpg,364,19.4758,-42.6316,67.1646
559,D66 RB 0.jpg,439,12.7702,-43.0919,62.2086
560,D66 RB 0.jpg,267,15.1162,-29.8393,66.4908
561,D66 RB 0.jpg,383,20.7117,-52.2760,77.6544
562,D66 RB 0.jpg,542,17.3453,-51.1100,58.6318
563,D66 RB 0.jpg,484,8.1844,-37.1938,56.5002
564,D66 RB 0.jpg,532,13.5501,-34.8094,53.0124
565,D66 RB 0.jpg,336,9.3054,-48.6941,55.8195
566,D66 RB 0.jpg,210,-6.0473,-49.7111,39.0531
567,D66 RB 0.jpg,357,8.1733,-39.2665,51.1987
568,D66 RB 0.jpg,480,13.9551,-33.2349,63.0638
569,D66 RB 0.jpg,485,14.4211,-64.2970,66.2205
570,D66 RB 0.jpg,225,13.0732,-54.7393,60.9214
571,D66 RB 0.jpg,403,15.5104,-54.2263,71.0926
572,D66 RB 0.jpg,635,13.0601,-43.2265,63.1541
573,D66 RB 0.jpg,365,19.6720,-53.3372,60.8577
574,D66 RB 0.jpg,568,11.3819,-52.6001,61.6121
575,D66 RB 0.jpg,379,22.3414,-54.6169,69.9167
576,D66 RB 0.jpg,131,26.9584,-22.9653,57.0260
577,D66 RB 1.jpg,421,18.2079,-54.2850,53.1234
578,D66 RB 1.jpg,209,17.4101,-48.3826,51.2075
579,D66 RB 1.jpg,310,22.7869,-42.0578,56.6799
580,D66 RB 1.jpg,1379,12.4456,-57.6261,65.4222
581,D66 RB 1.jpg,476,7.6966,-54.5653,47.5352
582,D66 RB 1.jpg,1165,12.3850,-53.2419,60.1086
583,D66 RB 1.jpg,1251,12.5140,-57.8659,63.3798
584,D66 RB 1.jpg,391,14.0007,-54.1165,58.4424
585,D66 RB 1.jpg,701,11.8158,-54.3849,55.9590
586,D66 RB 1.jpg,1100,10.8295,-54.3911,58.1558
587,D66 RB 1.jpg,1332,8.1979,-55.5776,57.2426
588,D66 RB 1.jpg,1868,16.1665,-49.3072,72.4941
589,D66 RB 1.jpg,706,16.2832,-55.2610,63.4344
590,D66 RB 1.jpg,402,14.8257,-53.7816,70.6642
591,D66 RB 1.jpg,838,7.9515,-40.3488,57.9176
592,D66 RB 1.jpg,1248,5.8305,-47.4232,60.6300
593,D66 RB 1.jpg,1371,10.5111,-57.6286,67.7967
594,D66 RB 1.jpg,868,16.9441,-47.6695,67.1278
595,D66 RB 1.jpg,1114,16.1483,-52.4517,70.1940
596,D66 RB 1.jpg,914,19.2440,-48.4623,66.7958
597,D66 RB 1.jpg,918,13.8109,-53.6464,60.6937
598,D66 RB 1.jpg,385,10.9186,-30.2679,61.0703
599,D66 RB 1.jpg,493,14.7131,-56.8578,62.7694
600,D66 RB 1.jpg,489,25.5203,-40.0416,63.4054
601,D66 RB 1.jpg,445,5.3435,-45.9327,57.1839
602,D66 RB 1.jpg,300,15.6288,-52.5087,63.4620
603,D66 RB 1.jpg,1732,18.0674,-57.0933,67.3423
604,D66 RB 1.jpg,898,7.7175,-52.6416,58.6909
605,D66 RB 1.jpg,1171,21.3841,-50.4856,68.3117
606,D66 RB 1.jpg,624,10.4516,-62.2685,46.6728
607,D66 RB 1.jpg,904,16.3218,-41.2344,66.9063
608,D66 RB 1.jpg,577,13.5268,-33.9347,57.8145
609,D66 RB 1.jpg,562,13.8573,-43.9440,69.5214
610,D66 RB 1.jpg,1353,19.6697,-52.3461,62.7484
611,D66 RB 1.jpg,740,5.5316,-56.6743,66.8844
612,D66 RB 1.jpg,577,17.5405,-51.4535,64.7976
613,D66 RB 1.jpg,360,19.4077,-35.7231,58.8628
614,D66 RB 1.jpg,285,20.1473,-41.5179,55.2229
615,D66 RB 1.jpg,842,10.5212,-48.3685,59.5763
616,D66 RB 1.jpg,431,1.5108,-44.2882,43.8878
617,D66 RB 1.jpg,542,22.9218,-56.8542,74.0126
618,D66 RB 1.jpg,1327,17.4187,-46.3883,57.7893
619,D66 RB 1.jpg,791,5.3433,-55.4421,61.6366
620,D66 RB 1.jpg,2100,8.9977,-57.9330,53.0563
621,D66 RB 1.jpg,476,15.7837,-35.3332,55.9065
622,D66 RB 1.jpg,1248,5.0297,-46.3297,59.4574
623,D66 RB 1.jpg,706,12.4775,-39.0605,56.8486
624,D66 RB 1.jpg,1472,12.6896,-47.6381,76.5878
625,D66 RB 1.jpg,760,4.1584,-42.7979,63.7973
626,D66 RB 1.jpg,1423,20.2173,-63.1579,74.2333
627,D66 RB 1.jpg,1312,7.6085,-54.0539,65.7881
628,D66 RB 1.jpg,918,16.1562,-59.1553,66.4594
629,D66 RB 1.jpg,399,11.7915,-33.6805,58.3028
630,D66 RB 1.jpg,905,15.2295,-47.4825,57.9761
631,D66 RB 1.jpg,1591,15.9969,-65.1719,61.3283
632,D66 RB 1.jpg,416,12.8844,-42.1097,63.2430
633,D66 RB 1.jpg,168,5.5879,-41.7618,52.0301
634,D66 RB 1.jpg,2025,18.1589,-49.5952,74.2581
635,D66 RB 1.jpg,429,9.6229,-47.1081,65.1259
636,D66 RB 1.jpg,297,11.5945,-46.4091,52.4614
637,D66 RB 1.jpg,925,5.7758,-51.0895,54.9821
638,D66 RB 1.jpg,445,9.6526,-50.3167,57.4022
639,D66 RB 1.jpg,1604,14.9111,-62.7727,74.6902
640,D66 RB 1.jpg,522,14.3466,-57.1612,63.1154
641,D66 RB 1.jpg,594,18.0184,-51.2288,66.4855
642,D66 RB 1.jpg,289,15.4387,-23.0620,66.3850
643,D66 RB 1.jpg,1548,19.4153,-57.5048,80.3882
644,D66 RB 1.jpg,705,16.6652,-58.8722,65.3958
645,D66 RB 1.jpg,1182,15.7472,-44.8044,67.9482
646,D66 RB 1.jpg,1683,13.5617,-59.8008,75.8920
647,D66 RB 1.jpg,1061,16.7698,-48.1165,73.6476
648,D66 RB 1.jpg,420,24.9520,-56.9790,64.6219
649,D66 RB 1.jpg,750,7.0928,-47.1202,59.8540
650,D66 RB 1.jpg,968,17.4217,-37.7632,67.2440
651,D66 RB 1.jpg,1470,10.7258,-56.5539,68.1082
652,D66 RB 1.jpg,583,4.9897,-51.7396,54.4937
653,D66 RB 1.jpg,1180,8.2321,-51.3720,66.5048
654,D66 RB 1.jpg,456,22.5324,-53.1435,64.2042
655,D66 RB 1.jpg,1050,17.3378,-56.5272,58.7855
656,D66 RB 1.jpg,656,14.9935,-45.8084,66.8894
657,D66 RB 1.jpg,580,22.5223,-54.2651,68.3118
658,D66 RB 1.jpg,1173,15.1998,-47.3107,60.2633
659,D66 RB 1.jpg,1138,17.7060,-50.8111,73.7028
660,D66 RB 1.jpg,1496,13.8550,-55.5540,64.8467
661,D66 RB 1.jpg,733,14.5723,-52.3097,73.6107
662,D66 RB 1.jpg,976,11.9039,-43.8122,73.4208
663,D66 RB 1.jpg,1172,17.8072,-47.9622,74.6650
664,D66 RB 1.jpg,391,24.1864,-31.2682,61.4863
665,D66 RB 1.jpg,539,5.3331,-44.3007,58.1793
666,D66 RB 1.jpg,1509,14.9465,-63.5443,66.0853
667,D66 RB 1.jpg,978,13.5493,-48.3635,64.2519
668,D66 RB 1.jpg,398,19.4932,-41.3948,71.6656
669,D66 RB 1.jpg,448,24.7339,-45.7117,65.3020
670,D66 RB 1.jpg,1292,18.4191,-42.5638,66.6584
671,D66 RB 1.jpg,1055,11.6806,-48.6762,61.6276
672,D66 RB 1.jpg,531,6.9776,-36.4672,61.5128
673,D66 RB 1.jpg,574,4.4652,-45.1695,49.3804
674,D66 RB 1.jpg,1273,3.9833,-49.2220,64.2305
675,D66 RB 1.jpg,434,13.2334,-50.9969,58.7456
676,D66 RB 1.jpg,407,17.3738,-49.0435,60.3799
677,D66 RB 1.jpg,218,11.0864,-33.5016,69.9261
678,D66 RB 1.jpg,628,7.9069,-38.8820,69.3606
679,D66 RB 1.jpg,1360,9.7878,-51.0997,62.1337
680,D66 RB 1.jpg,764,18.9828,-43.4409,70.6026
681,D66 RB 1.jpg,471,15.8524,-29.1223,59.1305
682,D66 RB 1.jpg,795,13.3116,-44.6621,71.6578
683,D66 RB 1.jpg,388,11.8333,-45.1568,50.7006
684,D66 RB 1.jpg,1001,11.1645,-54.4220,60.7102
685,D66 RB 1.jpg,956,8.3328,-40.1315,55.3525
686,D66 RB 1.jpg,628,17.5010,-33.1947,58.5037
687,D66 RB 1.jpg,816,10.0454,-47.8285,70.7754
688,D66 RB 1.jpg,1221,10.1431,-49.2664,65.1339
689,D66 RB 1.jpg,828,14.0627,-41.8140,64.4520
690,D66 RB 1.jpg,936,15.0785,-45.7812,65.3134
691,D66 RB 1.jpg,1345,16.5631,-64.1674,70.6807
692,D66 RB 1.jpg,1619,17.7422,-52.5253,73.8204
693,D66 RB 1.jpg,437,17.0472,-28.7210,66.6441
694,D66 RB 1.jpg,593,17.1655,-45.0625,63.9536
695,D66 RB 1.jpg,731,13.7849,-37.9447,66.0230
696,D66 RB 1.jpg,764,12.4809,-47.7546,68.9858
697,D66 RB 1.jpg,487,21.9121,-39.4287,66.2912
698,D66 RB 1.jpg,1596,10.6105,-47.0762,76.3949
699,D66 RB 1.jpg,660,16.6760,-49.3777,58.9535
700,D66 RB 1.jpg,1903,9.7191,-58.8573,62.4976
701,D66 RB 1.jpg,973,19.9676,-36.9923,72.4543
702,D66 RB 1.jpg,2350,13.3818,-58.9571,76.6633
703,D66 RB 1.jpg,1063,12.2076,-61.6345,70.5644
704,D66 RB 1.jpg,1061,17.0922,-45.7285,72.9596
705,D66 RB 1.jpg,486,10.3270,-37.1086,69.9801
706,D66 RB 1.jpg,447,21.8643,-43.3069,80.7842
707,D66 RB 1.jpg,527,10.8910,-38.9197,61.1892
708,D66 RB 1.jpg,806,13.5856,-51.5612,62.9596
709,D66 RB 1.jpg,811,17.1326,-39.3559,68.7931
710,D66 RB 1.jpg,868,19.1940,-63.5652,67.8889
711,D66 RB 1.jpg,543,8.7888,-50.5011,55.3861
712,D66 RB 1.jpg,924,11.6120,-38.5516,57.8652
713,D66 RB 1.jpg,507,19.4234,-59.3269,63.0620
714,D66 RB 1.jpg,1132,11.6738,-44.3852,65.8912
715,D66 RB 1.jpg,334,19.0794,-55.4888,73.3813
716,D66 RB 1.jpg,1681,15.8342,-53.6850,61.0786
717,D66 RB 1.jpg,1130,15.7799,-54.4810,70.2937
718,D66 RB 1.jpg,923,14.9812,-40.7112,65.5370
719,D66 RB 1.jpg,1922,10.6598,-53.5130,67.1383
720,D66 RB 1.jpg,1289,13.0740,-37.4695,64.2296
721,D66 RB 1.jpg,493,16.7388,-50.6236,59.7875
722,D66 RB 1.jpg,472,26.0015,-43.5974,67.4006
723,D66 RB 1.jpg,304,14.0619,-32.6055,64.8943
724,D66 RB 2.jpg,279,10.3637,-25.0816,52.7536
725,D66 RB 2.jpg,650,16.4065,-33.1459,67.0179
726,D66 RB 2.jpg,1760,19.6078,-37.8959,73.7645
727,D66 RB 2.jpg,527,19.4932,-27.8536,63.4495
728,D66 RB 2.jpg,1256,15.5102,-44.1709,74.5448
729,D66 RB 2.jpg,518,20.5742,-36.7027,67.3184
730,D66 RB 2.jpg,427,13.2530,-24.7102,54.9051
731,D66 RB 2.jpg,1572,12.5492,-47.3419,64.3437
732,D66 RB 2.jpg,1266,21.9549,-33.7550,69.4788
733,D66 RB 2.jpg,673,16.9529,-32.5048,60.9343
734,D66 RB 2.jpg,791,15.7330,-43.3963,60.8608
735,D66 RB 2.jpg,524,18.8696,-33.6196,62.3744
736,D66 RB 2.jpg,514,16.5824,-37.5899,59.1990
737,D66 RB 2.jpg,602,11.7248,-32.0948,59.4091
738,D66 RB 2.jpg,50,13.3808,-4.6605,33.6251
739,D66 RB 2.jpg,446,14.7968,-20.0433,60.1814
740,D66 RB 2.jpg,1511,16.4384,-40.9331,69.7286
741,D66 RB 2.jpg,2735,16.2578,-41.9157,74.4331
742,D66 RB 2.jpg,359,-0.3140,-31.9874,39.1872
743,D66 RB 2.jpg,329,28.9392,-27.0521,67.6964
744,D66 RB 2.jpg,2313,12.6681,-42.7930,61.4843
745,D66 RB 2.jpg,1834,16.8609,-45.5857,67.4841
746,D66 RB 2.jpg,703,11.3029,-35.6388,52.6015
747,D66 RB 2.jpg,783,21.9085,-34.5847,65.8311
748,D66 RB 2.jpg,556,21.5956,-26.9498,69.7627
749,D66 RB 2.jpg,948,28.2997,-38.2762,70.3648
750,D66 RB 2.jpg,1360,13.1091,-35.0446,58.1428
751,D66 RB 2.jpg,1200,15.2252,-26.1264,67.6492
752,D66 RB 2.jpg,1292,17.2743,-35.9527,74.4694
753,D66 RB 2.jpg,423,19.3553,-19.5484,53.5736
754,D66 RB 2.jpg,552,14.3183,-31.5605,61.0071
755,D66 RB 2.jpg,279,8.0374,-29.7469,40.0026
756,D66 RB 2.jpg,1079,12.1627,-39.1001,63.5097
757,D66 RB 2.jpg,532,19.0490,-37.0814,58.3801
758,D66 RB 2.jpg,1751,15.4961,-37.6460,68.8176
759,D66 RB 2.jpg,1282,20.2360,-45.1779,73.9424
760,D66 RB 2.jpg,594,16.9167,-27.0955,65.7632
761,D66 RB 2.jpg,1534,9.8782,-40.3424,61.7667
762,D66 RB 2.jpg,1186,16.1959,-41.2832,68.7050
763,D66 RB 2.jpg,776,23.3266,-35.6252,75.6986
764,D66 RB 2.jpg,974,22.8492,-41.8918,76.3242
765,D66 RB 2.jpg,1013,11.1457,-46.3438,57.4777
766,D66 RB 2.jpg,732,24.7369,-43.6085,65.5023
767,D66 RB 2.jpg,219,29.0475,-10.6918,59.1533
768,D66 RB 2.jpg,426,8.2861,-23.6563,52.7432
769,D66 RB 2.jpg,919,18.0693,-49.3009,73.9424
770,D66 RB 2.jpg,929,21.3965,-43.9913,68.6970
771,D66 RB 2.jpg,134,-23.1229,-44.1080,-0.5129
772,D66 RB 2.jpg,520,15.2056,-32.6514,61.6670
773,D66 RB 2.jpg,1482,16.0961,-44.7763,70.9515
774,D66 RB 2.jpg,590,10.0062,-34.9897,52.3654
775,D66 RB 2.jpg,980,17.0652,-27.3336,72.9668
776,D66 RB 2.jpg,1138,22.8762,-46.6299,76.4006
777,D66 RB 2.jpg,301,-4.3810,-26.9061,21.9260
778,D66 RB 2.jpg,925,20.0827,-24.2592,63.6084
779,D66 RB 2.jpg,311,-3.1672,-25.7301,24.6379
780,D66 RB 2.jpg,1354,21.7694,-57.6491,67.2292
781,D66 RB 2.jpg,646,24.6316,-39.5376,73.4793
782,D66 RB 2.jpg,1132,20.5204,-42.6702,73.9956
783,D66 RB 2.jpg,528,11.8708,-33.6285,66.9112
784,D66 RB 2.jpg,867,8.4338,-36.3522,61.4944
785,D66 RB 2.jpg,554,19.7180,-33.2581,65.7760
786,D66 RB 2.jpg,827,21.1222,-42.6465,67.3294
787,D66 RB 2.jpg,1750,16.9152,-50.0054,65.5278
788,D66 RB 2.jpg,679,12.5725,-33.7259,64.3061
789,D66 RB 2.jpg,540,25.3286,-31.0171,63.7351
790,D66 RB 2.jpg,986,22.4316,-41.7372,69.9927
791,D66 RB 2.jpg,583,22.9071,-38.0915,74.4722
792,D66 RB 2.jpg,1666,12.8345,-44.7422,68.1481
793,D66 RB 2.jpg,1046,12.6872,-39.3465,56.3560
794,D66 RB 2.jpg,2820,21.3550,-48.3100,73.8498
795,D66 RB 2.jpg,950,13.4266,-37.9995,57.5955
796,D66 RB 2.jpg,1278,15.5305,-45.3680,59.4073
797,D66 RB 2.jpg,479,17.3919,-33.0620,63.1957
798,D66 RB 2.jpg,1138,19.8773,-32.4698,71.7666
799,D66 RB 2.jpg,527,24.4990,-24.4603,61.4712
800,D66 RB 2.jpg,1314,20.9325,-48.8044,76.5230
801,D66 RB 2.jpg,2663,18.7071,-47.0384,73.0779
802,D66 RB 2.jpg,456,26.0292,-35.4851,82.3007
803,D66 RB 2.jpg,1062,24.7251,-34.2954,71.6978
804,D66 RB 2.jpg,399,36.1251,-6.9975,68.7828
805,D66 RB 2.jpg,1169,16.3010,-42.1624,72.7916
806,D66 RB 2.jpg,356,20.8881,-32.9827,65.3986
807,D66 RB 2.jpg,615,-3.4123,-35.6624,18.6988
808,D66 RB 2.jpg,1137,12.7899,-45.3367,67.5374
809,D66 RB 2.jpg,1156,14.2560,-50.3205,70.3385
810,D66 RB 2.jpg,986,18.2949,-39.1058,62.0577
811,D66 RB 2.jpg,1421,19.8174,-41.9172,69.9801
812,D66 RB 2.jpg,1047,18.9786,-42.9148,70.1032
813,D66 RB 2.jpg,523,16.9529,-46.2600,71.6561
814,D66 RB 2.jpg,778,22.8471,-33.9189,72.3594
815,D66 RB 2.jpg,399,21.2465,-41.6086,70.6327
816,D66 RB 2.jpg,410,18.2616,-36.2541,59.2576
817,D66 RB 2.jpg,682,20.5588,-34.3990,56.0482
818,D66 RB 2.jpg,882,11.3573,-38.4833,54.9711
819,D66 RB 2.jpg,320,14.5852,-31.9335,66.4809
820,D66 RB 2.jpg,405,20.4259,-18.9663,57.0293
821,D66 RB 2.jpg,1433,16.5145,-44.8616,61.9962
822,D66 RB 2.jpg,1564,15.2306,-47.5818,62.1437
823,D66 RB 2.jpg,1621,16.1777,-47.0675,70.1849
824,D66 RB 2.jpg,714,20.9986,-44.5076,65.0152
825,D66 RB 2.jpg,1150,21.5645,-45.4057,66.0048
826,D66 RB 2.jpg,908,18.3470,-37.3530,61.2959
827,D66 RB 2.jpg,693,22.3576,-28.5304,67.0199
828,D66 RB 2.jpg,382,14.7366,-32.2202,60.9253
829,D66 RB 2.jpg,180,15.0991,-28.2724,47.4464
830,D66 RB 2.jpg,15,26.8819,9.5808,38.4735
831,D66 RB 3.jpg,116,-2.3797,-18.4894,9.2710
832,D66 RB 3.jpg,208,-0.9071,-39.6961,37.7957
833,D66 RB 3.jpg,531,9.5486,-38.0771,45.1720
834,D66 RB 3.jpg,3834,16.3089,-63.7998,70.2497
835,D66 RB 3.jpg,230,-6.9452,-33.7703,18.7771
836,D66 RB 3.jpg,212,-9.1385,-42.8410,12.1887
837,D66 RB 3.jpg,342,-5.7964,-25.1010,18.5447
838,D66 RB 3.jpg,381,-10.5809,-37.2957,11.7691
839,D66 RB 3.jpg,3194,11.9628,-55.5259,66.4005
840,D66 RB 3.jpg,456,18.9965,-50.1157,64.5291
841,D66 RB 3.jpg,126,-7.7444,-34.7255,11.2216
842,D66 RB 3.jpg,233,0.9857,-23.7520,23.8060
843,D66 RB 3.jpg,182,-0.7428,-20.5364,20.8060
844,D66 RB 3.jpg,55,8.6668,-16.8779,23.1284
845,D66 RB 3.jpg,156,-39.0095,-70.0140,-5.7251
846,D66 RB 3.jpg,195,-5.1675,-38.9755,16.6242
847,D66 RB 3.jpg,266,-10.1975,-40.8850,13.2820
848,D66 RB 3.jpg,281,-6.1251,-24.2307,17.6711
849,D66 RB 3.jpg,193,-16.2783,-34.9274,4.2440
850,D66 RB 3.jpg,2527,20.3965,-49.2329,83.7248
851,D66 RB 3.jpg,208,12.9281,-38.5294,62.5189
852,D66 RB 3.jpg,1964,14.0658,-53.7242,78.3032
853,D66 RB 3.jpg,130,3.2422,-23.4897,22.6338
854,D66 RB 3.jpg,302,-1.7857,-42.3272,22.1035
855,D66 RB 3.jpg,4575,16.6254,-57.0350,73.5769
856,D66 RB 3.jpg,62,-17.8332,-27.4838,-4.7805
857,D66 RB 3.jpg,177,-1.4530,-28.6846,22.5662
858,D66 RB 3.jpg,67,-9.2668,-21.8194,10.1865
859,D66 RB 3.jpg,130,-25.6075,-44.6141,-6.8139
860,D66 RB 3.jpg,118,-6.1169,-24.3025,14.4189
861,D66 RB 3.jpg,271,-11.9747,-33.2502,7.5339
862,D66 RB 3.jpg,5373,18.8308,-58.9514,81.6111
863,D66 RB 3.jpg,304,-17.2986,-38.5835,3.3709
864,D66 RB 3.jpg,464,21.6433,-53.3932,73.3816
865,D66 RB 3.jpg,173,-34.4269,-69.8606,-15.1419
