 ,Area,Mean,Min,Max,Image
263,313,24.0370,-21.6069,64.3607,0.jpg
264,435,3.2303,-35.4981,46.8655,0.jpg
265,216,26.5395,-34.4694,61.8531,0.jpg
266,324,13.9138,-22.5532,65.1914,0.jpg
267,329,14.1643,-46.0850,66.1872,0.jpg
268,365,12.4616,-37.4844,51.6538,0.jpg
269,596,12.5443,-48.7741,65.7687,0.jpg
270,401,12.2906,-54.5688,50.0538,0.jpg
271,384,22.1105,-45.7120,61.4348,0.jpg
272,356,24.3612,-11.3113,63.1011,0.jpg
273,376,13.4221,-21.8140,62.9576,0.jpg
274,399,4.7088,-38.4372,58.0105,0.jpg
275,439,14.6087,-44.9885,60.8175,0.jpg
276,398,14.9110,-31.8518,60.1174,0.jpg
277,391,11.1656,-50.5211,65.9914,0.jpg
278,146,21.5209,-34.1664,63.0773,0.jpg
279,345,17.7550,-36.1440,67.2781,0.jpg
280,298,19.0264,-47.2548,62.8613,0.jpg
281,268,15.0447,-47.9657,57.7726,0.jpg
282,371,19.7219,-48.1317,68.9833,0.jpg
283,556,7.1856,-36.3921,61.2672,0.jpg
284,367,8.8735,-34.9129,51.5865,0.jpg
285,417,19.7962,-20.0840,62.3922,0.jpg
286,567,10.7366,-43.0052,58.6709,0.jpg
287,352,8.9138,-34.5962,56.3622,0.jpg
288,175,16.1980,-44.3013,65.4138,0.jpg
289,395,12.3405,-32.1434,59.3301,0.jpg
290,391,23.8824,-37.7569,69.8092,0.jpg
291,362,19.0931,-35.6308,58.0314,0.jpg
292,582,3.7621,-44.0569,59.0883,0.jpg
293,389,15.2002,-49.8884,51.5758,0.jpg
294,504,13.0176,-33.3863,64.5198,0.jpg
295,164,21.2797,-31.3114,60.7350,0.jpg
296,329,13.8403,-32.6138,62.2360,0.jpg
297,350,14.0689,-36.3439,70.3849,0.jpg
298,245,21.6382,-39.3162,66.8904,0.jpg
299,573,14.3335,-57.9842,72.6672,0.jpg
300,299,25.4873,-21.2584,56.0469,0.jpg
301,423,21.9554,-37.6883,63.7853,0.jpg
302,291,10.0617,-28.1120,56.0471,0.jpg
303,323,16.6216,-26.5060,61.2841,0.jpg
304,448,11.0456,-37.8186,56.8509,0.jpg
305,185,15.3600,-46.4667,60.3789,0.jpg
306,492,6.7666,-33.3136,63.0410,0.jpg
307,292,11.9495,-33.8254,59.2377,0.jpg
308,488,19.0299,-47.0563,60.6109,0.jpg
309,334,11.0255,-31.7784,55.4405,0.jpg
310,449,18.3734,-43.4968,69.6307,0.jpg
311,254,9.0030,-29.8839,59.9491,0.jpg
312,901,9.5228,-54.7880,64.2296,0.jpg
313,705,14.4028,-56.5927,56.3285,0.jpg
314,417,9.4206,-36.1792,57.6316,0.jpg
315,382,17.0221,-23.5620,66.5191,0.jpg
316,617,10.8885,-43.0250,71.6872,0.jpg
