 ,Area,Mean,Min,Max,Image
244,246,2.0691,-35.5554,48.7289,0.jpg
245,359,7.1751,-51.7180,62.0005,0.jpg
246,240,-10.5106,-47.9839,16.1894,0.jpg
247,274,18.0662,-31.4343,72.4210,0.jpg
248,466,9.7399,-56.4102,53.9896,0.jpg
249,576,8.3255,-63.5698,54.8390,0.jpg
250,510,8.1913,-59.6870,56.4921,0.jpg
251,387,15.5155,-55.3406,66.3617,0.jpg
252,417,12.3644,-38.0441,52.7731,0.jpg
253,389,7.7750,-43.6840,58.2562,0.jpg
254,384,14.4970,-60.8148,63.8752,0.jpg
255,508,10.4405,-53.0400,56.3109,0.jpg
256,490,11.7250,-48.3734,55.3059,0.jpg
257,438,11.4887,-44.1817,57.3544,0.jpg
258,203,24.3776,-24.0366,53.8656,0.jpg
259,405,11.1202,-48.5872,55.5180,0.jpg
260,482,11.3252,-42.7442,65.8284,0.jpg
261,692,8.7628,-57.6527,58.3489,0.jpg
262,296,11.5199,-61.4374,51.5382,0.jpg
263,396,11.5326,-29.2563,58.2183,0.jpg
264,286,16.9644,-47.5072,61.6692,0.jpg
265,456,13.0527,-45.8945,64.5054,0.jpg
266,324,2.6062,-34.0065,50.9612,0.jpg
267,313,19.9309,-27.1358,62.3281,0.jpg
268,435,-1.8901,-42.1122,44.2045,0.jpg
269,53,21.1575,-30.4858,55.8168,0.jpg
270,216,22.5572,-40.6105,59.7677,0.jpg
271,324,9.4090,-28.6850,63.2065,0.jpg
272,329,9.6531,-52.8324,64.2026,0.jpg
273,365,7.8077,-43.5496,48.9663,0.jpg
274,595,7.9188,-54.6973,63.8822,0.jpg
275,401,7.7359,-60.4691,47.1694,0.jpg
276,384,17.9800,-51.4830,58.8133,0.jpg
277,356,20.1244,-16.9901,60.9970,0.jpg
278,375,8.9238,-27.8978,61.0156,0.jpg
279,399,-0.2501,-44.0256,55.9451,0.jpg
280,439,9.9587,-50.7674,58.6978,0.jpg
281,77,24.6357,-15.7291,63.5278,0.jpg
282,398,10.4234,-37.9740,58.0546,0.jpg
283,391,6.5061,-56.8640,64.0341,0.jpg
284,145,17.5844,-40.2421,60.9124,0.jpg
285,345,13.3858,-41.9028,65.6928,0.jpg
286,297,14.9545,-52.9559,60.2640,0.jpg
287,268,10.6379,-53.7822,55.2473,0.jpg
288,370,15.5714,-53.9767,66.9988,0.jpg
289,556,2.2769,-43.2132,59.2791,0.jpg
290,366,4.2270,-41.0764,49.4753,0.jpg
291,417,15.4410,-25.7174,60.3306,0.jpg
292,566,6.0205,-49.1036,56.6125,0.jpg
293,352,4.0987,-40.7642,54.1994,0.jpg
294,175,11.9045,-50.2164,63.4288,0.jpg
295,395,7.6010,-38.2274,57.3573,0.jpg
296,391,19.7264,-43.7720,67.9673,0.jpg
297,362,14.7927,-41.8640,55.3295,0.jpg
298,582,-1.3403,-50.4892,57.0548,0.jpg
299,389,10.7056,-55.5734,48.3876,0.jpg
300,501,8.3071,-39.6738,62.4930,0.jpg
301,163,16.8908,-36.8174,58.1656,0.jpg
302,326,9.5319,-38.8709,60.6485,0.jpg
303,337,9.2690,-42.6730,68.8726,0.jpg
304,245,17.5544,-45.2271,64.9145,0.jpg
305,573,9.7803,-64.0126,71.2260,0.jpg
306,299,21.3521,-26.8739,53.4428,0.jpg
307,423,17.6973,-43.6303,61.6517,0.jpg
308,291,5.4335,-34.2084,53.3821,0.jpg
309,323,12.2055,-32.6124,58.8037,0.jpg
310,448,6.3614,-43.8322,54.2510,0.jpg
311,184,11.1180,-52.8060,57.7081,0.jpg
312,492,1.8214,-40.2779,61.0647,0.jpg
313,292,7.3831,-40.0764,57.3020,0.jpg
314,488,14.6928,-53.4723,57.9930,0.jpg
315,335,6.4116,-37.8856,53.3131,0.jpg
316,449,14.0402,-49.3826,67.6381,0.jpg
317,254,4.2897,-36.7412,57.9774,0.jpg
318,901,4.6711,-60.4847,62.3038,0.jpg
319,704,9.7715,-62.6660,54.1552,0.jpg
320,418,4.6640,-42.5262,55.5322,0.jpg
321,382,12.5883,-29.2563,64.5456,0.jpg
322,617,6.1166,-48.9892,70.2222,0.jpg
323,239,11.4604,-26.3672,46.4527,0.jpg
324,433,7.2471,-55.1948,74.9196,0.jpg
325,421,3.5928,-37.5244,57.5947,0.jpg
326,452,11.6475,-55.1573,81.9486,0.jpg
327,287,20.9820,-29.7251,56.1435,0.jpg
328,386,3.8301,-40.5882,58.2185,0.jpg
329,524,-0.6992,-52.9068,51.5405,0.jpg
330,451,10.4248,-65.8595,64.8310,0.jpg
331,559,11.2848,-45.2906,64.5675,0.jpg
332,301,-3.7327,-47.6430,37.8919,0.jpg
333,539,-4.6405,-60.4742,48.9905,0.jpg
334,282,10.1645,-45.9686,57.9423,0.jpg
335,67,5.7819,-41.8145,38.3763,0.jpg
336,451,3.6140,-38.4354,54.8572,0.jpg
337,315,19.4375,-31.4335,56.6831,0.jpg
338,129,10.8791,-18.0732,41.2598,0.jpg
339,345,19.6255,-21.5427,59.2586,0.jpg
340,482,6.6522,-56.0097,55.0916,0.jpg
341,533,12.5401,-45.3202,65.6876,0.jpg
342,267,19.9720,-38.5971,57.2504,0.jpg
343,95,1.5597,-40.9970,41.2857,0.jpg
344,369,15.2750,-58.3113,63.3205,0.jpg
345,499,13.5868,-40.2198,68.4718,0.jpg
346,223,6.5941,-35.6480,48.2255,0.jpg
347,385,12.7497,-62.9549,62.4953,0.jpg
348,359,7.6116,-53.3097,47.8776,0.jpg
349,346,10.4401,-34.6925,54.6067,0.jpg
350,247,16.2791,-39.0089,53.9542,0.jpg
351,446,3.0718,-43.9065,58.0932,0.jpg
352,527,11.4850,-55.5864,67.4417,0.jpg
353,107,6.2859,-24.4228,26.8391,0.jpg
354,440,2.8305,-41.5797,48.3255,0.jpg
355,418,11.7794,-61.8254,50.4800,0.jpg
356,590,12.6370,-65.7346,61.8465,0.jpg
357,313,12.4562,-29.7096,53.7777,0.jpg
358,319,7.9202,-38.7887,63.8126,0.jpg
359,361,9.4216,-40.5751,62.9876,0.jpg
360,262,13.2115,-22.7667,53.6921,0.jpg
361,152,3.6433,-30.9366,45.5404,0.jpg
362,465,7.9581,-51.8374,53.7797,0.jpg
363,362,0.3863,-48.3939,58.3376,0.jpg
364,544,12.2341,-57.8911,49.5690,0.jpg
365,235,15.5901,-49.7992,66.3544,0.jpg
366,348,11.4330,-43.7844,60.5975,0.jpg
367,343,14.8248,-31.7817,54.4625,0.jpg
368,373,3.9873,-49.2960,59.3015,0.jpg
369,492,1.8718,-72.9365,51.4450,0.jpg
370,371,5.4404,-48.6871,52.3152,0.jpg
371,385,10.5583,-47.3058,71.3888,0.jpg
372,356,21.4177,-20.6992,66.1328,0.jpg
373,295,15.9362,-46.0712,56.3346,0.jpg
374,294,16.4853,-44.3233,73.7782,0.jpg
375,555,13.5550,-43.0792,55.4150,0.jpg
376,316,18.6912,-42.0704,59.8831,0.jpg
377,146,24.0730,-21.3132,60.1769,0.jpg
378,442,5.4221,-50.8407,61.3620,0.jpg
379,386,14.2115,-62.2344,58.5825,0.jpg
380,335,10.6097,-63.5437,48.4759,0.jpg
381,313,-0.1899,-41.7522,63.2872,0.jpg
382,448,16.9511,-55.0802,59.6107,0.jpg
383,346,19.6676,-19.7193,57.4074,0.jpg
384,368,9.6459,-45.3778,64.1771,0.jpg
385,294,4.8770,-48.4198,57.4399,0.jpg
386,322,11.4969,-52.4071,55.0213,0.jpg
387,387,14.0219,-60.2283,57.9602,0.jpg
388,521,-4.8570,-61.0292,42.7834,0.jpg
389,141,-8.0714,-45.0254,30.0008,0.jpg
390,27,23.6401,9.1128,30.9310,0.jpg
391,750,12.5044,-50.7685,69.6543,0.jpg
392,326,3.9783,-52.2437,62.8454,0.jpg
393,35,16.8481,-26.3055,43.2067,0.jpg
394,562,-1.7504,-60.1284,48.5040,0.jpg
395,151,13.3627,-43.4748,55.8870,0.jpg
396,309,22.1298,-34.5241,74.1034,0.jpg
397,262,10.6703,-34.6628,62.4005,0.jpg
398,399,8.2179,-30.4343,53.8496,0.jpg
399,390,12.3444,-34.6602,50.9606,0.jpg
400,321,0.9313,-34.7049,45.1172,0.jpg
401,262,15.4909,-44.3117,61.7972,0.jpg
402,270,14.2209,-54.8082,57.4173,0.jpg
403,424,14.1786,-53.1559,55.7556,0.jpg
404,426,13.8194,-57.0961,63.5308,0.jpg
405,120,15.9914,-41.4990,58.7932,0.jpg
