 ,Area,Mean,Min,Max,Image
96,286.0000,6.4104,-43.3200,52.6064,0.jpg
97,537.0000,6.5925,-45.7580,62.4026,0.jpg
98,377.0000,17.3854,-46.2518,58.4014,0.jpg
99,96.0000,-29.5222,-47.9504,-8.8243,0.jpg
100,396.0000,7.3513,-29.4860,46.5900,0.jpg
101,458.0000,9.2238,-50.2552,46.9223,0.jpg
102,697.0000,16.7316,-53.5912,55.1544,0.jpg
103,336.0000,10.5947,-48.6202,64.2847,0.jpg
104,418.0000,5.7374,-47.1780,53.9616,0.jpg
105,288.0000,16.6876,-49.9464,49.5690,0.jpg
106,579.0000,11.7341,-64.2321,53.7086,0.jpg
107,309.0000,4.6527,-28.4139,40.3154,0.jpg
108,330.0000,16.1140,-40.6416,58.0524,0.jpg
109,252.0000,9.0246,-37.4241,47.8371,0.jpg
110,596.0000,12.7312,-41.8613,59.0669,0.jpg
111,303.0000,13.3336,-37.0140,67.3230,0.jpg
112,251.0000,13.4752,-23.1663,56.7998,0.jpg
113,427.0000,14.9799,-53.7793,62.0119,0.jpg
114,469.0000,12.6580,-46.5526,53.3197,0.jpg
115,517.0000,8.2805,-39.8749,58.5434,0.jpg
116,371.0000,1.3064,-50.8275,57.4648,0.jpg
117,263.0000,7.4447,-47.4266,54.0271,0.jpg
118,300.0000,14.7256,-41.6650,70.7185,0.jpg
119,660.0000,5.4555,-54.8771,67.5259,0.jpg
120,316.0000,9.3673,-47.4265,43.5119,0.jpg
121,258.0000,26.1216,-22.2139,61.0243,0.jpg
122,439.0000,7.3035,-44.5426,50.7617,0.jpg
123,356.0000,15.0867,-34.2916,55.8879,0.jpg
124,466.0000,5.9179,-44.5229,63.0949,0.jpg
125,499.0000,7.2862,-48.9966,50.8004,0.jpg
126,533.0000,7.8527,-54.2566,56.7906,0.jpg
127,300.0000,14.2296,-48.7788,64.7997,0.jpg
128,396.0000,-4.5589,-48.0235,58.9414,0.jpg
129,803.0000,4.0048,-58.3867,60.2434,0.jpg
130,374.0000,17.6574,-42.2478,56.0739,0.jpg
131,569.0000,10.6272,-40.4637,55.7504,0.jpg
132,428.0000,13.8268,-50.4528,51.5384,0.jpg
133,551.0000,12.7420,-50.8215,54.8400,0.jpg
134,223.0000,23.3111,-25.6271,49.7786,0.jpg
135,564.0000,-1.6293,-49.8791,51.4026,0.jpg
136,490.0000,14.0507,-46.6843,68.2760,0.jpg
137,482.0000,12.3316,-46.5138,59.3331,0.jpg
138,708.0000,8.7295,-62.4503,61.3960,0.jpg
139,311.0000,0.2320,-32.8916,51.2976,0.jpg
140,718.0000,15.2276,-71.9945,64.1992,0.jpg
141,281.0000,13.3319,-48.9997,59.8949,0.jpg
142,536.0000,2.8402,-41.7934,61.2934,0.jpg
143,301.0000,7.7643,-42.0499,53.5641,0.jpg
144,656.0000,11.4535,-50.2450,56.5142,0.jpg
145,320.0000,9.6245,-57.2693,57.5888,0.jpg
146,473.0000,10.4080,-30.6247,59.0029,0.jpg
147,259.0000,13.3176,-44.4036,61.4616,0.jpg
148,401.0000,4.1037,-34.5860,55.0728,0.jpg
149,488.0000,12.7093,-42.2133,50.9711,0.jpg
150,247.0000,7.7644,-41.8512,62.6875,0.jpg
151,559.0000,5.1394,-49.0497,57.7583,0.jpg
152,647.0000,1.5457,-47.6025,57.6445,0.jpg
153,328.0000,5.0636,-39.0768,59.4114,0.jpg
154,389.0000,11.9977,-40.5604,59.4900,0.jpg
155,578.0000,8.9274,-48.2706,51.5082,0.jpg
156,319.0000,1.7825,-48.9466,52.6879,0.jpg
157,675.0000,5.3304,-44.9246,57.0667,0.jpg
158,360.0000,11.9140,-30.8881,64.0365,0.jpg
159,526.0000,-1.5554,-56.1542,41.0097,0.jpg
160,392.0000,13.6356,-35.9632,60.8482,0.jpg
161,492.0000,6.5175,-45.9658,54.2186,0.jpg
162,702.0000,8.0185,-55.8311,51.9071,0.jpg
163,377.0000,15.2806,-49.2777,53.5154,0.jpg
164,643.0000,14.6770,-43.9060,60.3765,0.jpg
165,566.0000,5.6913,-46.5070,53.9718,0.jpg
166,335.0000,13.1969,-47.8316,53.2059,0.jpg
167,455.0000,10.6065,-44.5913,53.2593,0.jpg
168,642.0000,0.2507,-53.2824,37.7822,0.jpg
169,534.0000,12.1433,-57.5809,57.2032,0.jpg
170,448.0000,9.6101,-57.3472,65.5869,0.jpg
171,367.0000,15.7968,-52.0256,53.4815,0.jpg
172,376.0000,10.5900,-45.3242,40.1921,0.jpg
173,923.0000,-1.1002,-59.4346,61.5166,0.jpg
174,258.0000,15.5052,-30.0991,53.4317,0.jpg
175,397.0000,17.9189,-45.0121,62.2709,0.jpg
176,427.0000,9.0610,-46.5989,61.3758,0.jpg
177,425.0000,10.4346,-42.1989,58.8403,0.jpg
178,370.0000,12.0559,-47.4471,45.9115,0.jpg
179,416.0000,1.7074,-40.6332,47.2258,0.jpg
180,600.0000,5.3091,-40.2326,56.9521,0.jpg
181,232.0000,11.8002,-29.2048,40.5079,0.jpg
182,209.0000,14.6746,-28.3500,58.6284,0.jpg
183,550.0000,10.6950,-40.6531,59.2200,0.jpg
184,535.0000,-0.2851,-41.2263,53.9246,0.jpg
185,523.0000,0.8073,-48.0623,50.7175,0.jpg
186,361.0000,12.3305,-38.4534,54.8929,0.jpg
187,504.0000,12.0196,-56.1327,69.3222,0.jpg
188,199.0000,4.3812,-59.0829,62.4575,0.jpg
189,553.0000,11.8630,-47.3174,54.8738,0.jpg
190,423.0000,7.7922,-38.1872,61.4880,0.jpg
191,586.0000,9.4778,-55.3165,71.5212,0.jpg
192,381.0000,10.4881,-39.7770,58.1894,0.jpg
193,394.0000,12.9142,-39.1260,44.3957,0.jpg
194,222.0000,19.9629,-18.8972,56.1269,0.jpg
195,687.0000,-3.2302,-57.0123,48.6637,0.jpg
196,761.0000,4.4475,-61.1777,57.7211,0.jpg
197,721.0000,13.7397,-49.2703,60.0573,0.jpg
198,453.0000,14.9523,-41.0857,61.9117,0.jpg
199,298.0000,19.7270,-34.0818,56.2281,0.jpg
200,260.0000,20.0498,-45.5380,61.0520,0.jpg
201,377.0000,-0.5293,-50.4060,54.0271,0.jpg
202,555.0000,7.6220,-42.8703,61.2479,0.jpg
203,331.0000,14.7853,-57.4153,58.1597,0.jpg
204,472.0000,15.2293,-39.3216,67.5264,0.jpg
205,279.0000,20.2846,-43.7857,60.5843,0.jpg
206,716.0000,10.7615,-63.2745,62.8382,0.jpg
207,441.0000,9.0744,-48.3081,55.7174,0.jpg
208,544.0000,14.9650,-49.6407,58.6910,0.jpg
209,840.0000,7.6122,-60.2791,74.1776,0.jpg
210,394.0000,7.3052,-44.4698,66.0471,0.jpg
211,435.0000,9.3582,-62.5747,68.2578,0.jpg
212,428.0000,-6.4757,-60.2174,54.0452,0.jpg
